Entity,Day,Total confirmed deaths due to COVID-19 per million people
Brazil,2020-01-25,0
Brazil,2020-01-26,0
Brazil,2020-01-27,0
Brazil,2020-01-28,0
Brazil,2020-01-29,0
Brazil,2020-01-30,0
Brazil,2020-01-31,0
Brazil,2020-02-01,0
Brazil,2020-02-02,0
Brazil,2020-02-03,0
Brazil,2020-02-04,0
Brazil,2020-02-05,0
Brazil,2020-02-06,0
Brazil,2020-02-07,0
Brazil,2020-02-08,0
Brazil,2020-02-09,0
Brazil,2020-02-10,0
Brazil,2020-02-11,0
Brazil,2020-02-12,0
Brazil,2020-02-13,0
Brazil,2020-02-14,0
Brazil,2020-02-15,0
Brazil,2020-02-16,0
Brazil,2020-02-17,0
Brazil,2020-02-18,0
Brazil,2020-02-19,0
Brazil,2020-02-20,0
Brazil,2020-02-21,0
Brazil,2020-02-22,0
Brazil,2020-02-23,0
Brazil,2020-02-24,0
Brazil,2020-02-25,0
Brazil,2020-02-26,0
Brazil,2020-02-27,0
Brazil,2020-02-28,0
Brazil,2020-02-29,0
Brazil,2020-03-01,0
Brazil,2020-03-02,0
Brazil,2020-03-03,0
Brazil,2020-03-04,0
Brazil,2020-03-05,0
Brazil,2020-03-06,0
Brazil,2020-03-07,0
Brazil,2020-03-08,0
Brazil,2020-03-09,0
Brazil,2020-03-10,0
Brazil,2020-03-11,0
Brazil,2020-03-12,0
Brazil,2020-03-13,0
Brazil,2020-03-14,0
Brazil,2020-03-15,0
Brazil,2020-03-16,0
Brazil,2020-03-17,0
Brazil,2020-03-18,0
Brazil,2020-03-19,0.004754968
Brazil,2020-03-20,0.019019872
Brazil,2020-03-21,0.019019872
Brazil,2020-03-22,0.052304648
Brazil,2020-03-23,0.052304648
Brazil,2020-03-24,0.1188742
Brazil,2020-03-25,0.16166891
Brazil,2020-03-26,0.21872853
Brazil,2020-03-27,0.27103317
Brazil,2020-03-28,0.36613253
Brazil,2020-03-29,0.43745705
Brazil,2020-03-30,0.54206634
Brazil,2020-03-31,0.64667565
Brazil,2020-04-01,0.7560399
Brazil,2020-04-02,0.95574856
Brazil,2020-04-03,1.1459473
Brazil,2020-04-04,1.4217354
Brazil,2020-04-05,1.7070335
Brazil,2020-04-06,2.0541463
Brazil,2020-04-07,2.3109145
Brazil,2020-04-08,2.6294973
Brazil,2020-04-09,3.1715636
Brazil,2020-04-10,3.8039744
Brazil,2020-04-11,4.474425
Brazil,2020-04-12,5.0212464
Brazil,2020-04-13,5.344584
Brazil,2020-04-14,5.8153257
Brazil,2020-04-15,6.3145976
Brazil,2020-04-16,7.2846107
Brazil,2020-04-17,8.254624
Brazil,2020-04-18,9.148559
Brazil,2020-04-19,10.180387
Brazil,2020-04-20,11.15991
Brazil,2020-04-21,11.706731
Brazil,2020-04-22,12.244042
Brazil,2020-04-23,13.033367
Brazil,2020-04-24,13.817937
Brazil,2020-04-25,15.753209
Brazil,2020-04-26,17.450733
Brazil,2020-04-27,19.095951
Brazil,2020-04-28,19.99464
Brazil,2020-04-29,21.60182
Brazil,2020-04-30,23.855675
Brazil,2020-05-01,25.990656
Brazil,2020-05-02,28.059067
Brazil,2020-05-03,30.094193
Brazil,2020-05-04,32.096035
Brazil,2020-05-05,33.40365
Brazil,2020-05-06,34.81112
Brazil,2020-05-07,37.6641
Brazil,2020-05-08,40.588406
Brazil,2020-05-09,43.488937
Brazil,2020-05-10,47.059917
Brazil,2020-05-11,50.531044
Brazil,2020-05-12,52.889507
Brazil,2020-05-13,54.772476
Brazil,2020-05-14,58.9616
Brazil,2020-05-15,62.523075
Brazil,2020-05-16,66.53627
Brazil,2020-05-17,70.45436
Brazil,2020-05-18,74.33441
Brazil,2020-05-19,76.64057
Brazil,2020-05-20,79.84542
Brazil,2020-05-21,85.45153
Brazil,2020-05-22,89.67394
Brazil,2020-05-23,95.322845
Brazil,2020-05-24,100.082565
Brazil,2020-05-25,104.67111
Brazil,2020-05-26,107.77611
Brazil,2020-05-27,111.613365
Brazil,2020-05-28,116.55377
Brazil,2020-05-29,121.717674
Brazil,2020-05-30,127.21442
Brazil,2020-05-31,132.55899
Brazil,2020-06-01,137.10475
Brazil,2020-06-02,139.38713
Brazil,2020-06-03,142.34947
Brazil,2020-06-04,148.35025
Brazil,2020-06-05,154.7647
Brazil,2020-06-06,161.76877
Brazil,2020-06-07,166.54752
Brazil,2020-06-08,170.846
Brazil,2020-06-09,173.34236
Brazil,2020-06-10,176.57098
Brazil,2020-06-11,182.6193
Brazil,2020-06-12,188.67712
Brazil,2020-06-13,194.56854
Brazil,2020-06-14,198.89081
Brazil,2020-06-15,203.13223
Brazil,2020-06-16,206.04227
Brazil,2020-06-17,209.02364
Brazil,2020-06-18,215.1195
Brazil,2020-06-19,221.15356
Brazil,2020-06-20,227.0402
Brazil,2020-06-21,232.7747
Brazil,2020-06-22,237.63428
Brazil,2020-06-23,240.68222
Brazil,2020-06-24,243.79196
Brazil,2020-06-25,250.32529
Brazil,2020-06-26,255.95993
Brazil,2020-06-27,261.38535
Brazil,2020-06-28,266.09277
Brazil,2020-06-29,271.36603
Brazil,2020-06-30,273.99075
Brazil,2020-07-01,277.2812
Brazil,2020-07-02,283.36755
Brazil,2020-07-03,288.30322
Brazil,2020-07-04,294.25644
Brazil,2020-07-05,300.39035
Brazil,2020-07-06,305.578
Brazil,2020-07-07,308.44052
Brazil,2020-07-08,311.38858
Brazil,2020-07-09,317.35132
Brazil,2020-07-10,323.16666
Brazil,2020-07-11,328.9677
Brazil,2020-07-12,334.74023
Brazil,2020-07-13,339.8328
Brazil,2020-07-14,342.8332
Brazil,2020-07-15,346.31857
Brazil,2020-07-16,352.50003
Brazil,2020-07-17,358.3629
Brazil,2020-07-18,364.649
Brazil,2020-07-19,370.17902
Brazil,2020-07-20,374.55835
Brazil,2020-07-21,377.9629
Brazil,2020-07-22,380.96805
Brazil,2020-07-23,387.46808
Brazil,2020-07-24,393.57346
Brazil,2020-07-25,399.80722
Brazil,2020-07-26,405.30396
Brazil,2020-07-27,411.06223
Brazil,2020-07-28,413.70123
Brazil,2020-07-29,416.6208
Brazil,2020-07-30,421.00012
Brazil,2020-07-31,428.5843
Brazil,2020-08-01,433.95264
Brazil,2020-08-02,439.71567
Brazil,2020-08-03,444.88907
Brazil,2020-08-04,447.46152
Brazil,2020-08-05,450.12906
Brazil,2020-08-06,455.61627
Brazil,2020-08-07,462.44916
Brazil,2020-08-08,468.33105
Brazil,2020-08-09,473.46167
Brazil,2020-08-10,477.76492
Brazil,2020-08-11,480.48477
Brazil,2020-08-12,483.8275
Brazil,2020-08-13,489.88535
Brazil,2020-08-14,495.4724
Brazil,2020-08-15,501.47318
Brazil,2020-08-16,506.51346
Brazil,2020-08-17,509.88474
Brazil,2020-08-18,512.8328
Brazil,2020-08-19,516.0852
Brazil,2020-08-20,522.5139
Brazil,2020-08-21,528.2769
Brazil,2020-08-22,534.00195
Brazil,2020-08-23,539.0137
Brazil,2020-08-24,543.25507
Brazil,2020-08-25,545.60406
Brazil,2020-08-26,548.2906
Brazil,2020-08-27,554.33417
Brazil,2020-08-28,559.4933
Brazil,2020-08-29,564.1722
Brazil,2020-08-30,568.2377
Brazil,2020-08-31,572.79297
Brazil,2020-09-01,574.53326
Brazil,2020-09-02,577.1628
Brazil,2020-09-03,582.94006
Brazil,2020-09-04,588.56995
Brazil,2020-09-05,592.5356
Brazil,2020-09-06,596.8483
Brazil,2020-09-07,600.09125
Brazil,2020-09-08,602.2167
Brazil,2020-09-09,603.69073
Brazil,2020-09-10,606.0872
Brazil,2020-09-11,611.19885
Brazil,2020-09-12,615.873
Brazil,2020-09-13,620.0288
Brazil,2020-09-14,623.89935
Brazil,2020-09-15,625.8727
Brazil,2020-09-16,627.6843
Brazil,2020-09-17,632.97656
Brazil,2020-09-18,637.66974
Brazil,2020-09-19,641.61163
Brazil,2020-09-20,645.69135
Brazil,2020-09-21,649.20526
Brazil,2020-09-22,650.93134
Brazil,2020-09-23,652.72394
Brazil,2020-09-24,656.6991
Brazil,2020-09-25,660.8312
Brazil,2020-09-26,664.7826
Brazil,2020-09-27,668.24896
Brazil,2020-09-28,672.381
Brazil,2020-09-29,673.97394
Brazil,2020-09-30,675.48126
Brazil,2020-10-01,679.5848
Brazil,2020-10-02,684.4871
Brazil,2020-10-03,687.9488
Brazil,2020-10-04,691.3153
Brazil,2020-10-05,694.1635
Brazil,2020-10-06,695.89905
Brazil,2020-10-07,697.43494
Brazil,2020-10-08,701.3292
Brazil,2020-10-09,704.8194
Brazil,2020-10-10,708.28577
Brazil,2020-10-11,711.5286
Brazil,2020-10-12,714.1867
Brazil,2020-10-13,715.5656
Brazil,2020-10-14,716.52136
Brazil,2020-10-15,717.99066
Brazil,2020-10-16,721.5521
Brazil,2020-10-17,724.94244
Brazil,2020-10-18,728.52765
Brazil,2020-10-19,730.7197
Brazil,2020-10-20,731.81335
Brazil,2020-10-21,733.1019
Brazil,2020-10-22,736.245
Brazil,2020-10-23,738.9363
Brazil,2020-10-24,741.2995
Brazil,2020-10-25,744.0146
Brazil,2020-10-26,746.0687
Brazil,2020-10-27,747.1671
Brazil,2020-10-28,748.4177
Brazil,2020-10-29,751.0282
Brazil,2020-10-30,753.4532
Brazil,2020-10-31,755.8925
Brazil,2020-11-01,758.30804
Brazil,2020-11-02,760.2433
Brazil,2020-11-03,761.1467
Brazil,2020-11-04,761.99786
Brazil,2020-11-05,763.1533
Brazil,2020-11-06,766.0539
Brazil,2020-11-07,769.0495
Brazil,2020-11-08,770.37616
Brazil,2020-11-09,771.5839
Brazil,2020-11-10,772.19257
Brazil,2020-11-11,773.29095
Brazil,2020-11-12,774.2467
Brazil,2020-11-13,776.8334
Brazil,2020-11-14,781.1509
Brazil,2020-11-15,783.31915
Brazil,2020-11-16,787.6985
Brazil,2020-11-17,788.3642
Brazil,2020-11-18,789.39124
Brazil,2020-11-19,792.64844
Brazil,2020-11-20,796.24316
Brazil,2020-11-21,799.1247
Brazil,2020-11-22,801.7494
Brazil,2020-11-23,803.5373
Brazil,2020-11-24,804.4598
Brazil,2020-11-25,805.89575
Brazil,2020-11-26,808.89136
Brazil,2020-11-27,812.0011
Brazil,2020-11-28,815.2868
Brazil,2020-11-29,817.73083
Brazil,2020-11-30,820.52203
Brazil,2020-12-01,821.81537
Brazil,2020-12-02,823.18005
Brazil,2020-12-03,826.49426
Brazil,2020-12-04,829.81323
Brazil,2020-12-05,833.40326
Brazil,2020-12-06,836.7032
Brazil,2020-12-07,839.8605
Brazil,2020-12-08,841.3488
Brazil,2020-12-09,843.13666
Brazil,2020-12-10,847.1403
Brazil,2020-12-11,851.1155
Brazil,2020-12-12,854.7768
Brazil,2020-12-13,857.97217
Brazil,2020-12-14,861.2341
Brazil,2020-12-15,862.5607
Brazil,2020-12-16,864.6196
Brazil,2020-12-17,869.20337
Brazil,2020-12-18,873.65405
Brazil,2020-12-19,878.8465
Brazil,2020-12-20,882.7598
Brazil,2020-12-21,886.1168
Brazil,2020-12-22,888.0568
Brazil,2020-12-23,890.5627
Brazil,2020-12-24,895.1655
Brazil,2020-12-25,899.73505
Brazil,2020-12-26,903.4725
Brazil,2020-12-27,905.76434
Brazil,2020-12-28,907.2241
Brazil,2020-12-29,908.8598
Brazil,2020-12-30,910.90924
Brazil,2020-12-31,916.192
Brazil,2021-01-01,921.86945
Brazil,2021-01-02,926.97626
Brazil,2021-01-03,929.17303
Brazil,2021-01-04,930.66614
Brazil,2021-01-05,932.0593
Brazil,2021-01-06,934.64124
Brazil,2021-01-07,940.20935
Brazil,2021-01-08,946.115
Brazil,2021-01-09,953.3616
Brazil,2021-01-10,957.93585
Brazil,2021-01-11,963.5039
Brazil,2021-01-12,965.734
Brazil,2021-01-13,968.01636
Brazil,2021-01-14,973.2944
Brazil,2021-01-15,979.35223
Brazil,2021-01-16,984.7301
Brazil,2021-01-17,990.20306
Brazil,2021-01-18,995.1958
Brazil,2021-01-19,997.8158
Brazil,2021-01-20,999.965
Brazil,2021-01-21,1005.63293
Brazil,2021-01-22,1012.0046
Brazil,2021-01-23,1018.26215
Brazil,2021-01-24,1023.4736
Brazil,2021-01-25,1029.1891
Brazil,2021-01-26,1032.004
Brazil,2021-01-27,1034.9854
Brazil,2021-01-28,1040.7579
Brazil,2021-01-29,1046.8585
Brazil,2021-01-30,1053.4489
Brazil,2021-01-31,1058.7697
Brazil,2021-02-01,1064.8513
Brazil,2021-02-02,1067.5093
Brazil,2021-02-03,1070.3385
Brazil,2021-02-04,1076.092
Brazil,2021-02-05,1082.0548
Brazil,2021-02-06,1087.9128
Brazil,2021-02-07,1093.8043
Brazil,2021-02-08,1098.4547
Brazil,2021-02-09,1100.9368
Brazil,2021-02-10,1103.9609
Brazil,2021-02-11,1110.3801
Brazil,2021-02-12,1116.7042
Brazil,2021-02-13,1123.1282
Brazil,2021-02-14,1129.2526
Brazil,2021-02-15,1134.212
Brazil,2021-02-16,1137.6023
Brazil,2021-02-17,1140.1129
Brazil,2021-02-18,1145.662
Brazil,2021-02-19,1151.1302
Brazil,2021-02-20,1157.6302
Brazil,2021-02-21,1163.8497
Brazil,2021-02-22,1169.6128
Brazil,2021-02-23,1172.1187
Brazil,2021-02-24,1175.1571
Brazil,2021-02-25,1181.7474
Brazil,2021-02-26,1188.5375
Brazil,2021-02-27,1195.865
Brazil,2021-02-28,1202.2223
Brazil,2021-03-01,1208.8127
Brazil,2021-03-02,1212.2411
Brazil,2021-03-03,1215.9404
Brazil,2021-03-04,1223.7433
Brazil,2021-03-05,1232.8253
Brazil,2021-03-06,1240.904
Brazil,2021-03-07,1249.4629
Brazil,2021-03-08,1256.8569
Brazil,2021-03-09,1262.0208
Brazil,2021-03-10,1266.714
Brazil,2021-03-11,1276.0907
Brazil,2021-03-12,1286.9606
Brazil,2021-03-13,1297.5785
Brazil,2021-03-14,1308.1155
Brazil,2021-03-15,1317.6111
Brazil,2021-03-16,1322.97
Brazil,2021-03-17,1327.996
Brazil,2021-03-18,1341.5049
Brazil,2021-03-19,1354.0961
Brazil,2021-03-20,1367.0486
Brazil,2021-03-21,1380.4337
Brazil,2021-03-22,1392.0264
Brazil,2021-03-23,1398.1603
Brazil,2021-03-24,1404.7365
Brazil,2021-03-25,1420.1948
Brazil,2021-03-26,1429.7476
Brazil,2021-03-27,1442.9521
Brazil,2021-03-28,1460.3077
Brazil,2021-03-29,1476.6553
Brazil,2021-03-30,1484.5295
Brazil,2021-03-31,1492.4227
Brazil,2021-04-01,1510.3966
Brazil,2021-04-02,1528.7936
Brazil,2021-04-03,1546.715
Brazil,2021-04-04,1560.609
Brazil,2021-04-05,1570.0571
Brazil,2021-04-06,1575.9532
Brazil,2021-04-07,1582.2251
Brazil,2021-04-08,1602.1722
Brazil,2021-04-09,1620.379
Brazil,2021-04-10,1640.5829
Brazil,2021-04-11,1658.143
Brazil,2021-04-12,1670.5819
Brazil,2021-04-13,1679.1552
Brazil,2021-04-14,1686.1925
Brazil,2021-04-15,1704.2994
Brazil,2021-04-16,1720.7468
Brazil,2021-04-17,1737.6746
Brazil,2021-04-18,1753.3896
Brazil,2021-04-19,1767.317
Brazil,2021-04-20,1775.1959
Brazil,2021-04-21,1781.601
Brazil,2021-04-22,1797.3922
Brazil,2021-04-23,1813.9014
Brazil,2021-04-24,1823.5397
Brazil,2021-04-25,1837.3958
Brazil,2021-04-26,1852.022
Brazil,2021-04-27,1858.2272
Brazil,2021-04-28,1863.6432
Brazil,2021-04-29,1878.317
Brazil,2021-04-30,1893.3569
Brazil,2021-05-01,1907.6266
Brazil,2021-05-02,1919.9657
Brazil,2021-05-03,1932.595
Brazil,2021-05-04,1938.3104
Brazil,2021-05-05,1942.9845
Brazil,2021-05-06,1957.0878
Brazil,2021-05-07,1970.454
Brazil,2021-05-08,1982.5791
Brazil,2021-05-09,1992.8737
Brazil,2021-05-10,2003.3441
Brazil,2021-05-11,2008.2131
Brazil,2021-05-12,2012.4403
Brazil,2021-05-13,2023.4291
Brazil,2021-05-14,2035.288
Brazil,2021-05-15,2046.619
Brazil,2021-05-16,2057.1323
Brazil,2021-05-17,2067.056
Brazil,2021-05-18,2071.9822
Brazil,2021-05-19,2075.7195
Brazil,2021-05-20,2087.6687
Brazil,2021-05-21,2100.2266
Brazil,2021-05-22,2111.6528
Brazil,2021-05-23,2122.185
Brazil,2021-05-24,2131.2146
Brazil,2021-05-25,2135.304
Brazil,2021-05-26,2139.0603
Brazil,2021-05-27,2149.3928
Brazil,2021-05-28,2160.7954
Brazil,2021-05-29,2171.4702
Brazil,2021-05-30,2182.7444
Brazil,2021-05-31,2192.3113
Brazil,2021-06-01,2196.467
Brazil,2021-06-02,2200.5564
Brazil,2021-06-03,2212.0063
Brazil,2021-06-04,2223.927
Brazil,2021-06-05,2231.9248
Brazil,2021-06-06,2238.8386
Brazil,2021-06-07,2246.8699
Brazil,2021-06-08,2251.0208
Brazil,2021-06-09,2255.8235
Brazil,2021-06-10,2267.1306
Brazil,2021-06-11,2280.0784
Brazil,2021-06-12,2291.9849
Brazil,2021-06-13,2302.522
Brazil,2021-06-14,2312.2078
Brazil,2021-06-15,2317.5762
Brazil,2021-06-16,2321.5085
Brazil,2021-06-17,2333.2437
Brazil,2021-06-18,2347.4944
Brazil,2021-06-19,2358.4832
Brazil,2021-06-20,2370.3467
Brazil,2021-06-21,2381.288
Brazil,2021-06-22,2386.1619
Brazil,2021-06-23,2389.7803
Brazil,2021-06-24,2399.913
Brazil,2021-06-25,2411.287
Brazil,2021-06-26,2420.9492
Brazil,2021-06-27,2430.4639
Brazil,2021-06-28,2438.0386
Brazil,2021-06-29,2441.5525
Brazil,2021-06-30,2444.491
Brazil,2021-07-01,2453.4922
Brazil,2021-07-02,2463.3872
Brazil,2021-07-03,2473.0352
Brazil,2021-07-04,2481.865
Brazil,2021-07-05,2489.6394
Brazil,2021-07-06,2493.586
Brazil,2021-07-07,2496.8909
Brazil,2021-07-08,2505.3545
Brazil,2021-07-09,2513.1907
Brazil,2021-07-10,2520.9841
Brazil,2021-07-11,2528.1594
Brazil,2021-07-12,2533.8892
Brazil,2021-07-13,2536.7183
Brazil,2021-07-14,2540.2607
Brazil,2021-07-15,2547.8926
Brazil,2021-07-16,2555.2913
Brazil,2021-07-17,2562.6519
Brazil,2021-07-18,2569.5752
Brazil,2021-07-19,2573.7024
Brazil,2021-07-20,2578.2102
Brazil,2021-07-21,2580.7874
Brazil,2021-07-22,2587.5586
Brazil,2021-07-23,2594.3296
Brazil,2021-07-24,2601.0435
Brazil,2021-07-25,2607.339
Brazil,2021-07-26,2612.6077
Brazil,2021-07-27,2614.871
Brazil,2021-07-28,2617.6194
Brazil,2021-07-29,2623.9578
Brazil,2021-07-30,2630.3484
Brazil,2021-07-31,2636.6155
Brazil,2021-08-01,2641.1946
Brazil,2021-08-02,2645.5215
Brazil,2021-08-03,2647.7278
Brazil,2021-08-04,2649.5776
Brazil,2021-08-05,2655.3262
Brazil,2021-08-06,2660.9133
Brazil,2021-08-07,2666.1392
Brazil,2021-08-08,2671.1604
Brazil,2021-08-09,2675.8677
Brazil,2021-08-10,2677.765
Brazil,2021-08-11,2679.7192
Brazil,2021-08-12,2685.4775
Brazil,2021-08-13,2690.1135
Brazil,2021-08-14,2695.5723
Brazil,2021-08-15,2700.1655
Brazil,2021-08-16,2704.5688
Brazil,2021-08-17,2705.8525
Brazil,2021-08-18,2707.9163
Brazil,2021-08-19,2713.1753
Brazil,2021-08-20,2718.2346
Brazil,2021-08-21,2722.8896
Brazil,2021-08-22,2727.0264
Brazil,2021-08-23,2730.3455
Brazil,2021-08-24,2731.8574
Brazil,2021-08-25,2733.3838
Brazil,2021-08-26,2737.6348
Brazil,2021-08-27,2741.9285
Brazil,2021-08-28,2746.303
Brazil,2021-08-29,2749.9216
Brazil,2021-08-30,2753.174
Brazil,2021-08-31,2754.591
Brazil,2021-09-01,2755.8557
Brazil,2021-09-02,2759.8452
Brazil,2021-09-03,2763.3496
Brazil,2021-09-04,2766.9824
Brazil,2021-09-05,2770.5771
Brazil,2021-09-06,2773.8677
Brazil,2021-09-07,2775.1326
Brazil,2021-09-08,2775.9978
Brazil,2021-09-09,2777.7144
Brazil,2021-09-10,2778.903
Brazil,2021-09-11,2782.4836
Brazil,2021-09-12,2785.679
Brazil,2021-09-13,2789.0645
Brazil,2021-09-14,2790.4578
Brazil,2021-09-15,2791.48
Brazil,2021-09-16,2794.9558
Brazil,2021-09-17,2798.76
Brazil,2021-09-18,2801.8174
Brazil,2021-09-19,2803.4006
Brazil,2021-09-20,2807.8467
Brazil,2021-09-21,2809.0068
Brazil,2021-09-22,2809.9722
Brazil,2021-09-23,2812.2783
Brazil,2021-09-24,2816.4436
Brazil,2021-09-25,2819.525
Brazil,2021-09-26,2822.8486
Brazil,2021-09-27,2825.402
Brazil,2021-09-28,2826.5574
Brazil,2021-09-29,2827.556
Brazil,2021-09-30,2831.3267
Brazil,2021-10-01,2834.541
Brazil,2021-10-02,2837.5225
Brazil,2021-10-03,2839.7856
Brazil,2021-10-04,2842.1538
Brazil,2021-10-05,2843.2236
Brazil,2021-10-06,2844.1936
Brazil,2021-10-07,2847.4128
Brazil,2021-10-08,2849.9329
Brazil,2021-10-09,2852.0774
Brazil,2021-10-10,2855.0017
Brazil,2021-10-11,2856.9226
Brazil,2021-10-12,2857.788
Brazil,2021-10-13,2858.7485
Brazil,2021-10-14,2859.6282
Brazil,2021-10-15,2860.465
Brazil,2021-10-16,2862.9614
Brazil,2021-10-17,2865.6719
Brazil,2021-10-18,2867.9685
Brazil,2021-10-19,2868.5867
Brazil,2021-10-20,2869.4568
Brazil,2021-10-21,2871.3113
Brazil,2021-10-22,2873.0847
Brazil,2021-10-23,2875.2292
Brazil,2021-10-24,2877.4165
Brazil,2021-10-25,2878.9287
Brazil,2021-10-26,2879.8179
Brazil,2021-10-27,2880.5786
Brazil,2021-10-28,2882.6804
Brazil,2021-10-29,2884.7393
Brazil,2021-10-30,2886.5889
Brazil,2021-10-31,2888.4624
Brazil,2021-11-01,2889.5654
Brazil,2021-11-02,2890.1836
Brazil,2021-11-03,2890.6497
Brazil,2021-11-04,2891.3582
Brazil,2021-11-05,2892.138
Brazil,2021-11-06,2894.2112
Brazil,2021-11-07,2896.0608
Brazil,2021-11-08,2897.6204
Brazil,2021-11-09,2897.901
Brazil,2021-11-10,2898.5
Brazil,2021-11-11,2899.3704
Brazil,2021-11-12,2900.7017
Brazil,2021-11-13,2901.5957
Brazil,2021-11-14,2902.8652
Brazil,2021-11-15,2906.341
Brazil,2021-11-16,2906.631
Brazil,2021-11-17,2906.9307
Brazil,2021-11-18,2907.5583
Brazil,2021-11-19,2909.332
Brazil,2021-11-20,2910.725
Brazil,2021-11-21,2911.7998
Brazil,2021-11-22,2912.8315
Brazil,2021-11-23,2913.1738
Brazil,2021-11-24,2913.7588
Brazil,2021-11-25,2915.1091
Brazil,2021-11-26,2916.4072
Brazil,2021-11-27,2917.8481
Brazil,2021-11-28,2919.346
Brazil,2021-11-29,2920.4348
Brazil,2021-11-30,2920.8723
Brazil,2021-12-01,2921.3381
Brazil,2021-12-02,2922.7886
Brazil,2021-12-03,2924.134
Brazil,2021-12-04,2925.1565
Brazil,2021-12-05,2926.2073
Brazil,2021-12-06,2927.0156
Brazil,2021-12-07,2927.3296
Brazil,2021-12-08,2927.843
Brazil,2021-12-09,2929.1458
Brazil,2021-12-10,2930.2537
Brazil,2021-12-11,2931.2334
Brazil,2021-12-12,2932.346
Brazil,2021-12-13,2932.598
Brazil,2021-12-14,2933.0068
Brazil,2021-12-15,2933.235
Brazil,2021-12-16,2933.6726
Brazil,2021-12-17,2935.1038
Brazil,2021-12-18,2935.6934
Brazil,2021-12-19,2936.673
Brazil,2021-12-20,2937.4004
Brazil,2021-12-21,2937.6335
Brazil,2021-12-22,2937.9663
Brazil,2021-12-23,2938.323
Brazil,2021-12-24,2939.003
Brazil,2021-12-25,2939.6543
Brazil,2021-12-26,2940.434
Brazil,2021-12-27,2940.434
Brazil,2021-12-28,2940.7004
Brazil,2021-12-29,2941.1094
Brazil,2021-12-30,2941.9224
Brazil,2021-12-31,2942.455
Brazil,2022-01-01,2943.249
Brazil,2022-01-02,2943.5916
Brazil,2022-01-03,2943.8245
Brazil,2022-01-04,2943.9575
Brazil,2022-01-05,2944.319
Brazil,2022-01-06,2945.1511
Brazil,2022-01-07,2945.7644
Brazil,2022-01-08,2946.373
Brazil,2022-01-09,2947.234
Brazil,2022-01-10,2947.7805
Brazil,2022-01-11,2947.9897
Brazil,2022-01-12,2948.513
Brazil,2022-01-13,2949.212
Brazil,2022-01-14,2949.8442
Brazil,2022-01-15,2950.6716
Brazil,2022-01-16,2951.865
Brazil,2022-01-17,2952.6973
Brazil,2022-01-18,2953.049
Brazil,2022-01-19,2953.6245
Brazil,2022-01-20,2955.2935
Brazil,2022-01-21,2956.9006
Brazil,2022-01-22,2958.565
Brazil,2022-01-23,2960.267
Brazil,2022-01-24,2961.399
Brazil,2022-01-25,2962.8064
Brazil,2022-01-26,2964.0378
Brazil,2022-01-27,2966.3535
Brazil,2022-01-28,2969.0637
Brazil,2022-01-29,2972.2593
Brazil,2022-01-30,2976.0583
Brazil,2022-01-31,2979.1016
Brazil,2022-02-01,2980.6707
Brazil,2022-02-02,2982.021
Brazil,2022-02-03,2986.4385
Brazil,2022-02-04,2990.6846
Brazil,2022-02-05,2995.6345
Brazil,2022-02-06,2997.9788
Brazil,2022-02-07,3004.1982
Brazil,2022-02-08,3006.0574
Brazil,2022-02-09,3008.0925
Brazil,2022-02-10,3013.7463
Brazil,2022-02-11,3019.7566
Brazil,2022-02-12,3024.2405
Brazil,2022-02-13,3029.6375
Brazil,2022-02-14,3033.8977
Brazil,2022-02-15,3035.3909
Brazil,2022-02-16,3037.64
Brazil,2022-02-17,3041.7007
Brazil,2022-02-18,3046.8599
Brazil,2022-02-19,3052.2234
Brazil,2022-02-20,3057.5823
Brazil,2022-02-21,3061.629
Brazil,2022-02-22,3063.5593
Brazil,2022-02-23,3065.0713
Brazil,2022-02-24,3068.9514
Brazil,2022-02-25,3073.7017
Brazil,2022-02-26,3078.3188
Brazil,2022-02-27,3078.3188
Brazil,2022-02-28,3085.5605
Brazil,2022-03-01,3086.6113
Brazil,2022-03-02,3087.5576
Brazil,2022-03-03,3088.97
Brazil,2022-03-04,3090.7292
Brazil,2022-03-05,3093.4775
Brazil,2022-03-06,3096.6968
Brazil,2022-03-07,3099.892
Brazil,2022-03-08,3100.9192
Brazil,2022-03-09,3101.8606
Brazil,2022-03-10,3104.181
Brazil,2022-03-11,3107.362
Brazil,2022-03-12,3110.158
Brazil,2022-03-13,3112.3928
Brazil,2022-03-14,3114.2424
Brazil,2022-03-15,3114.875
Brazil,2022-03-16,3115.688
Brazil,2022-03-17,3117.2856
Brazil,2022-03-18,3118.9736
Brazil,2022-03-19,3121.2798
Brazil,2022-03-20,3123.0535
Brazil,2022-03-21,3124.499
Brazil,2022-03-22,3124.9888
Brazil,2022-03-23,3125.45
Brazil,2022-03-24,3127.3235
Brazil,2022-03-25,3128.7595
Brazil,2022-03-26,3130.243
Brazil,2022-03-27,3131.4602
Brazil,2022-03-28,3131.4602
Brazil,2022-03-29,3132.9485
Brazil,2022-03-30,3133.3147
Brazil,2022-03-31,3134.67
Brazil,2022-04-01,3135.9204
Brazil,2022-04-02,3137.1235
Brazil,2022-04-03,3138.2883
Brazil,2022-04-04,3138.7925
Brazil,2022-04-05,3138.9778
Brazil,2022-04-06,3139.7625
Brazil,2022-04-07,3140.7896
Brazil,2022-04-08,3141.7168
Brazil,2022-04-09,3142.9055
Brazil,2022-04-10,3143.614
Brazil,2022-04-11,3144.0798
Brazil,2022-04-12,3144.2607
