Entity,Day,"People vaccinated (cumulative, per hundred)"
United States,2021-02-06,10.693233
United States,2021-02-07,10.7738085
United States,2021-02-08,11.019417
United States,2021-02-09,11.322832
United States,2021-02-10,11.683288
United States,2021-02-11,12.057253
United States,2021-02-12,12.46345
United States,2021-02-13,12.719083
United States,2021-02-14,12.819764
United States,2021-02-15,13.000612
United States,2021-02-16,13.234089
United States,2021-02-17,13.50824
United States,2021-02-18,13.752306
United States,2021-02-19,13.99219
United States,2021-02-20,14.166772
United States,2021-02-21,14.241452
United States,2021-02-22,14.421671
United States,2021-02-23,14.674778
United States,2021-02-24,15.039065
United States,2021-02-25,15.488721
United States,2021-02-26,15.977481
United States,2021-02-27,16.310366
United States,2021-02-28,16.465929
United States,2021-03-01,16.823444
United States,2021-03-02,17.252163
United States,2021-03-03,17.76238
United States,2021-03-04,18.334986
United States,2021-03-05,18.922337
United States,2021-03-06,19.317871
United States,2021-03-07,19.516247
United States,2021-03-08,19.95015
United States,2021-03-09,20.480856
United States,2021-03-10,21.08771
United States,2021-03-11,21.759792
United States,2021-03-12,22.384947
United States,2021-03-13,22.791178
United States,2021-03-14,22.980576
United States,2021-03-15,23.418747
United States,2021-03-16,23.98494
United States,2021-03-17,24.608828
United States,2021-03-18,25.279959
United States,2021-03-19,25.925432
United States,2021-03-20,26.34063
United States,2021-03-21,26.54076
United States,2021-03-22,27.009186
United States,2021-03-23,27.588324
United States,2021-03-24,28.233742
United States,2021-03-25,28.894163
United States,2021-03-26,29.505585
United States,2021-03-27,29.906988
United States,2021-03-28,30.103415
United States,2021-03-29,30.573334
United States,2021-03-30,31.161917
United States,2021-03-31,31.866991
United States,2021-04-01,32.607796
United States,2021-04-02,33.206295
United States,2021-04-03,33.594234
United States,2021-04-04,33.72248
United States,2021-04-05,34.230152
United States,2021-04-06,34.89872
United States,2021-04-07,35.647865
United States,2021-04-08,36.397343
United States,2021-04-09,37.109356
United States,2021-04-10,37.61431
United States,2021-04-11,37.85825
United States,2021-04-12,38.339222
United States,2021-04-13,38.850513
United States,2021-04-14,39.359474
United States,2021-04-15,39.875668
United States,2021-04-16,40.359318
United States,2021-04-17,40.69973
United States,2021-04-18,40.85755
United States,2021-04-19,41.17728
United States,2021-04-20,41.577217
United States,2021-04-21,41.984814
United States,2021-04-22,42.39902
United States,2021-04-23,42.79974
United States,2021-04-24,43.093414
United States,2021-04-25,43.23698
United States,2021-04-26,43.51287
United States,2021-04-27,43.838997
United States,2021-04-28,44.175827
United States,2021-04-29,44.50483
United States,2021-04-30,44.8341
United States,2021-05-01,45.043423
United States,2021-05-02,45.13906
United States,2021-05-03,45.32767
United States,2021-05-04,45.568066
United States,2021-05-05,45.80835
United States,2021-05-06,46.037632
United States,2021-05-07,46.27192
United States,2021-05-08,46.420235
United States,2021-05-09,46.480106
United States,2021-05-10,46.62193
United States,2021-05-11,46.81492
United States,2021-05-12,47.004116
United States,2021-05-13,47.276623
United States,2021-05-14,47.59789
United States,2021-05-15,47.864895
United States,2021-05-16,48.005344
United States,2021-05-17,48.26593
United States,2021-05-18,48.55742
United States,2021-05-19,48.84753
United States,2021-05-20,49.118042
United States,2021-05-21,49.39192
United States,2021-05-22,49.60609
United States,2021-05-23,49.705494
United States,2021-05-24,49.892204
United States,2021-05-25,50.088654
United States,2021-05-26,50.28329
United States,2021-05-27,50.464203
United States,2021-05-28,50.642902
United States,2021-05-29,50.755455
United States,2021-05-30,50.814537
United States,2021-05-31,50.840816
United States,2021-06-01,50.996754
United States,2021-06-02,51.142178
United States,2021-06-03,51.27832
United States,2021-06-04,51.42537
United States,2021-06-05,51.5295
United States,2021-06-06,51.579872
United States,2021-06-07,51.689453
United States,2021-06-08,51.80788
United States,2021-06-09,51.922867
United States,2021-06-10,52.04158
United States,2021-06-11,52.167175
United States,2021-06-12,52.24964
United States,2021-06-13,52.28288
United States,2021-06-14,52.380306
United States,2021-06-15,52.486107
United States,2021-06-16,52.591026
United States,2021-06-17,52.693947
United States,2021-06-18,52.80193
United States,2021-06-19,52.86965
United States,2021-06-20,52.902557
United States,2021-06-21,52.991108
United States,2021-06-22,53.08599
United States,2021-06-23,53.18287
United States,2021-06-24,53.276127
United States,2021-06-25,53.37882
United States,2021-06-26,53.444912
United States,2021-06-27,53.482147
United States,2021-06-28,53.562954
United States,2021-06-29,53.65009
United States,2021-06-30,53.74031
United States,2021-07-01,53.826893
United States,2021-07-02,53.91667
United States,2021-07-03,53.969994
United States,2021-07-04,53.9782
United States,2021-07-05,54.037323
United States,2021-07-06,54.117558
United States,2021-07-07,54.20041
United States,2021-07-08,54.284954
United States,2021-07-09,54.37934
United States,2021-07-10,54.44134
United States,2021-07-11,54.475582
United States,2021-07-12,54.55625
United States,2021-07-13,54.63872
United States,2021-07-14,54.722145
United States,2021-07-15,54.809635
United States,2021-07-16,54.91116
United States,2021-07-17,54.97673
United States,2021-07-18,55.01635
United States,2021-07-19,55.115715
United States,2021-07-20,55.22422
United States,2021-07-21,55.33745
United States,2021-07-22,55.459877
United States,2021-07-23,55.60237
United States,2021-07-24,55.690544
United States,2021-07-25,55.74973
United States,2021-07-26,55.88077
United States,2021-07-27,56.021706
United States,2021-07-28,56.165825
United States,2021-07-29,56.311905
United States,2021-07-30,56.481205
United States,2021-07-31,56.583035
United States,2021-08-01,56.65075
United States,2021-08-02,56.799694
United States,2021-08-03,56.95802
United States,2021-08-04,57.120552
United States,2021-08-05,57.28553
United States,2021-08-06,57.470116
United States,2021-08-07,57.582867
United States,2021-08-08,57.653015
United States,2021-08-09,57.80641
United States,2021-08-10,57.962692
United States,2021-08-11,58.109783
United States,2021-08-12,58.261486
United States,2021-08-13,58.432716
United States,2021-08-14,58.539425
United States,2021-08-15,58.601757
United States,2021-08-16,58.73846
United States,2021-08-17,58.882824
United States,2021-08-18,59.026093
United States,2021-08-19,59.167374
United States,2021-08-20,59.325607
United States,2021-08-21,59.42043
United States,2021-08-22,59.47494
United States,2021-08-23,59.604317
United States,2021-08-24,59.739597
United States,2021-08-25,59.87705
United States,2021-08-26,60.01641
United States,2021-08-27,60.172607
United States,2021-08-28,60.266056
United States,2021-08-29,60.322792
United States,2021-08-30,60.44557
United States,2021-08-31,60.56944
United States,2021-09-01,60.69453
United States,2021-09-02,60.812366
United States,2021-09-03,60.945206
United States,2021-09-04,61.017162
United States,2021-09-05,61.06629
United States,2021-09-06,61.090157
United States,2021-09-07,61.19411
United States,2021-09-08,61.301434
United States,2021-09-09,61.410675
United States,2021-09-10,61.542805
United States,2021-09-11,61.61899
United States,2021-09-12,61.665302
United States,2021-09-13,61.7644
United States,2021-09-14,61.85746
United States,2021-09-15,61.949837
United States,2021-09-16,62.041607
United States,2021-09-17,62.144978
United States,2021-09-18,62.205223
United States,2021-09-19,62.24063
United States,2021-09-20,62.31977
United States,2021-09-21,62.39635
United States,2021-09-22,62.471226
United States,2021-09-23,62.546654
United States,2021-09-24,62.640873
United States,2021-09-25,62.69955
United States,2021-09-26,62.73437
United States,2021-09-27,62.82076
United States,2021-09-28,62.90476
United States,2021-09-29,62.98846
United States,2021-09-30,63.072727
United States,2021-10-01,63.165268
United States,2021-10-02,63.21572
United States,2021-10-03,63.246326
United States,2021-10-04,63.318043
United States,2021-10-05,63.38896
United States,2021-10-06,63.46118
United States,2021-10-07,63.534966
United States,2021-10-08,63.61812
United States,2021-10-09,63.66078
United States,2021-10-10,63.687607
United States,2021-10-11,63.75262
United States,2021-10-12,63.819065
United States,2021-10-13,63.88517
United States,2021-10-14,63.950836
United States,2021-10-15,64.026924
United States,2021-10-16,64.06772
United States,2021-10-17,64.09187
United States,2021-10-18,64.15646
United States,2021-10-19,64.21511
United States,2021-10-20,64.273994
United States,2021-10-21,64.33398
United States,2021-10-22,64.41812
United States,2021-10-23,64.46841
United States,2021-10-24,64.499245
United States,2021-10-25,64.5858
United States,2021-10-26,64.67093
United States,2021-10-27,64.758606
United States,2021-10-28,64.84323
United States,2021-10-29,64.93656
United States,2021-10-30,64.98414
United States,2021-10-31,65.01285
United States,2021-11-01,65.09496
United States,2021-11-02,65.17621
United States,2021-11-03,65.26601
United States,2021-11-04,65.36726
United States,2021-11-05,65.49916
United States,2021-11-06,65.61398
United States,2021-11-07,65.68093
United States,2021-11-08,65.81831
United States,2021-11-09,65.970406
United States,2021-11-10,66.138275
United States,2021-11-11,66.298355
United States,2021-11-12,66.4848
United States,2021-11-13,66.64188
United States,2021-11-14,66.71209
United States,2021-11-15,66.84555
United States,2021-11-16,66.98719
United States,2021-11-17,67.134415
United States,2021-11-18,67.281494
United States,2021-11-19,67.45099
United States,2021-11-20,67.585075
United States,2021-11-21,67.6451
United States,2021-11-22,67.78668
United States,2021-11-23,67.92854
United States,2021-11-24,68.04497
United States,2021-11-25,68.04755
United States,2021-11-26,68.13758
United States,2021-11-27,68.20048
United States,2021-11-28,68.24111
United States,2021-11-29,68.342384
United States,2021-11-30,68.458954
United States,2021-12-01,68.5919
United States,2021-12-02,68.720856
United States,2021-12-03,68.861115
United States,2021-12-04,68.94753
United States,2021-12-05,68.995094
United States,2021-12-06,69.10689
United States,2021-12-07,69.22271
United States,2021-12-08,69.33976
United States,2021-12-09,69.455666
United States,2021-12-10,69.57796
United States,2021-12-11,69.654594
United States,2021-12-12,69.69822
United States,2021-12-13,69.79768
United States,2021-12-14,69.90331
United States,2021-12-15,70.012115
United States,2021-12-16,70.12423
United States,2021-12-17,70.24887
United States,2021-12-18,70.33156
United States,2021-12-19,70.380135
United States,2021-12-20,70.5072
United States,2021-12-21,70.64137
United States,2021-12-22,70.77016
United States,2021-12-23,70.87632
United States,2021-12-24,70.905876
United States,2021-12-25,70.906494
United States,2021-12-26,70.9443
United States,2021-12-27,71.05802
United States,2021-12-28,71.183655
United States,2021-12-29,71.30942
United States,2021-12-30,71.42617
United States,2021-12-31,71.47304
United States,2022-01-01,71.48308
United States,2022-01-02,71.52236
United States,2022-01-03,71.620735
United States,2022-01-04,71.727806
United States,2022-01-05,71.83713
United States,2022-01-06,71.944626
United States,2022-01-07,72.060196
United States,2022-01-08,72.13945
United States,2022-01-09,72.180244
United States,2022-01-10,72.275604
United States,2022-01-11,72.37322
United States,2022-01-12,72.47132
United States,2022-01-13,72.568474
United States,2022-01-14,72.67791
United States,2022-01-15,72.74326
United States,2022-01-16,72.77394
United States,2022-01-17,72.836044
United States,2022-01-18,72.90951
United States,2022-01-19,72.98171
United States,2022-01-20,73.05098
United States,2022-01-21,73.13116
United States,2022-01-22,73.18101
United States,2022-01-23,73.207344
United States,2022-01-24,73.26621
United States,2022-01-25,73.325195
United States,2022-01-26,73.38324
United States,2022-01-27,73.44056
United States,2022-01-28,73.50719
United States,2022-01-29,73.54202
United States,2022-01-30,73.56292
United States,2022-01-31,73.6092
United States,2022-02-01,73.65264
United States,2022-02-02,73.69475
United States,2022-02-03,73.73235
United States,2022-02-04,73.776825
United States,2022-02-05,73.808495
United States,2022-02-06,73.82567
United States,2022-02-07,73.86317
United States,2022-02-08,73.90005
United States,2022-02-09,73.938156
United States,2022-02-10,73.97577
United States,2022-02-11,74.0199
United States,2022-02-12,74.046074
United States,2022-02-13,74.0585
United States,2022-02-14,74.08451
United States,2022-02-15,74.11401
United States,2022-02-16,74.14423
United States,2022-02-17,74.17334
United States,2022-02-18,74.20962
United States,2022-02-19,74.23133
United States,2022-02-20,74.24367
United States,2022-02-21,74.266945
United States,2022-02-22,74.29348
United States,2022-02-23,74.319046
United States,2022-02-24,74.343285
United States,2022-02-25,74.3713
United States,2022-02-26,74.390305
United States,2022-02-27,74.40023
United States,2022-02-28,74.4225
United States,2022-03-01,74.442566
United States,2022-03-02,74.46202
United States,2022-03-03,74.480995
United States,2022-03-04,74.5042
United States,2022-03-05,74.51867
United States,2022-03-06,74.526344
United States,2022-03-07,74.54299
United States,2022-03-08,74.55912
United States,2022-03-09,74.57551
United States,2022-03-10,74.59152
United States,2022-03-11,74.61031
United States,2022-03-12,74.621796
United States,2022-03-13,74.62814
United States,2022-03-14,74.64328
United States,2022-03-15,74.65875
United States,2022-03-16,74.67472
United States,2022-03-17,74.689606
United States,2022-03-18,74.70802
United States,2022-03-19,74.71947
United States,2022-03-20,74.72612
United States,2022-03-21,74.741356
United States,2022-03-22,74.75549
United States,2022-03-23,74.77093
United States,2022-03-24,74.78644
United States,2022-03-25,74.80457
United States,2022-03-26,74.81456
United States,2022-03-27,74.81993
United States,2022-03-28,74.83466
United States,2022-03-29,74.84832
United States,2022-03-30,74.865906
United States,2022-03-31,74.8879
United States,2022-04-01,74.91095
United States,2022-04-02,74.92413
United States,2022-04-03,74.932465
United States,2022-04-04,74.95277
United States,2022-04-05,74.97119
United States,2022-04-06,74.99009
United States,2022-04-07,75.00891
United States,2022-04-08,75.03006
United States,2022-04-09,75.042755
United States,2022-04-10,75.050705
United States,2022-04-11,75.06923
United States,2022-04-12,75.08815
United States,2022-04-13,75.10727
United States,2022-04-14,75.126625
United States,2022-04-15,75.14618
United States,2022-04-16,75.15689
United States,2022-04-17,75.16038
United States,2022-04-18,75.17778
United States,2022-04-19,75.19576
United States,2022-04-20,75.21343
United States,2022-04-21,75.23045
United States,2022-04-22,75.24705
United States,2022-04-23,75.25773
United States,2022-04-24,75.2638
United States,2022-04-25,75.27844
United States,2022-04-26,75.293686
United States,2022-04-27,75.30954
United States,2022-04-28,75.32556
United States,2022-04-29,75.34261
United States,2022-04-30,75.35255
United States,2022-05-01,75.35861
United States,2022-05-02,75.37257
United States,2022-05-03,75.38717
United States,2022-05-04,75.40186
United States,2022-05-05,75.416176
United States,2022-05-06,75.43201
United States,2022-05-07,75.44075
United States,2022-05-08,75.44539
United States,2022-05-09,75.45917
United States,2022-05-10,75.474045
United States,2022-05-11,75.48888
United States,2022-05-12,75.503685
United States,2022-05-13,75.520355
United States,2022-05-14,75.53003
United States,2022-05-15,75.53592
United States,2022-05-16,75.55044
United States,2022-05-17,75.56566
United States,2022-05-18,75.58114
United States,2022-05-19,75.596725
United States,2022-05-20,75.61432
United States,2022-05-21,75.6244
United States,2022-05-22,75.63068
United States,2022-05-23,75.646286
United States,2022-05-24,75.66149
United States,2022-05-25,75.676575
United States,2022-05-26,75.69118
United States,2022-05-27,75.70731
United States,2022-05-28,75.71531
United States,2022-05-29,75.72038
United States,2022-05-30,75.7221
United States,2022-05-31,75.73681
United States,2022-06-01,75.75119
United States,2022-06-02,75.764854
United States,2022-06-03,75.77999
United States,2022-06-04,75.78788
United States,2022-06-05,75.79286
United States,2022-06-06,75.80609
United States,2022-06-07,75.81902
United States,2022-06-08,75.83217
United States,2022-06-09,75.84495
United States,2022-06-10,75.85881
United States,2022-06-11,75.86619
United States,2022-06-12,75.87071
United States,2022-06-13,75.88254
United States,2022-06-14,75.89484
United States,2022-06-15,75.90688
United States,2022-06-16,75.918945
United States,2022-06-17,75.931694
United States,2022-06-18,75.93832
United States,2022-06-19,75.941765
United States,2022-06-20,75.95259
United States,2022-06-21,75.96765
United States,2022-06-22,75.98631
United States,2022-06-23,76.006775
United States,2022-06-24,76.02987
United States,2022-06-25,76.04798
United States,2022-06-26,76.05531
United States,2022-06-27,76.075005
United States,2022-06-28,76.09595
United States,2022-06-29,76.117874
United States,2022-06-30,76.14045
United States,2022-07-01,76.162
United States,2022-07-02,76.17116
United States,2022-07-03,76.17551
United States,2022-07-04,76.176674
United States,2022-07-05,76.19572
United States,2022-07-06,76.21595
United States,2022-07-07,76.23626
United States,2022-07-08,76.25796
United States,2022-07-09,76.26958
United States,2022-07-10,76.2758
United States,2022-07-11,76.29338
United States,2022-07-12,76.31329
United States,2022-07-13,76.33389
United States,2022-07-14,76.35523
United States,2022-07-15,76.3785
United States,2022-07-16,76.39062
United States,2022-07-17,76.39695
United States,2022-07-18,76.41672
United States,2022-07-19,76.43755
United States,2022-07-20,76.45782
United States,2022-07-21,76.47832
United States,2022-07-22,76.50023
United States,2022-07-23,76.51166
United States,2022-07-24,76.51741
United States,2022-07-25,76.53555
United States,2022-07-26,76.55453
United States,2022-07-27,76.57294
United States,2022-07-28,76.5912
United States,2022-07-29,76.61027
United States,2022-07-30,76.61943
United States,2022-07-31,76.62419
United States,2022-08-01,76.640175
United States,2022-08-02,76.657104
United States,2022-08-03,76.673965
United States,2022-08-04,76.69058
United States,2022-08-05,76.708046
United States,2022-08-06,76.7166
United States,2022-08-07,76.721
United States,2022-08-08,76.73587
United States,2022-08-09,76.75124
United States,2022-08-10,76.76601
United States,2022-08-11,76.78125
United States,2022-08-12,76.79747
United States,2022-08-13,76.80525
United States,2022-08-14,76.80931
United States,2022-08-15,76.822914
United States,2022-08-16,76.837166
United States,2022-08-17,76.85124
United States,2022-08-18,76.865135
United States,2022-08-19,76.880165
United States,2022-08-20,76.88673
United States,2022-08-21,76.89017
United States,2022-08-22,76.902336
United States,2022-08-23,76.91514
United States,2022-08-24,76.92786
United States,2022-08-25,76.940674
United States,2022-08-26,76.953926
United States,2022-08-27,76.95996
United States,2022-08-28,76.963036
United States,2022-08-29,76.97345
United States,2022-08-30,76.98482
United States,2022-08-31,76.99539
United States,2022-09-01,77.00449
United States,2022-09-02,77.01354
United States,2022-09-03,77.017426
United States,2022-09-04,77.020065
United States,2022-09-05,77.0212
United States,2022-09-06,77.03187
United States,2022-09-07,77.04762
United States,2022-09-08,77.063896
United States,2022-09-09,77.08348
United States,2022-09-10,77.093864
United States,2022-09-11,77.10051
United States,2022-09-12,77.11806
United States,2022-09-13,77.13515
United States,2022-09-14,77.15304
United States,2022-09-15,77.17134
United States,2022-09-16,77.19285
United States,2022-09-17,77.203514
United States,2022-09-18,77.21006
United States,2022-09-19,77.22856
United States,2022-09-20,77.24701
United States,2022-09-21,77.26677
United States,2022-09-22,77.28642
United States,2022-09-23,77.30968
United States,2022-09-24,77.320915
United States,2022-09-25,77.32771
United States,2022-09-26,77.34752
United States,2022-09-27,77.36696
United States,2022-09-28,77.38715
United States,2022-09-29,77.406876
United States,2022-09-30,77.429085
United States,2022-10-01,77.43948
United States,2022-10-02,77.44584
United States,2022-10-03,77.46517
United States,2022-10-04,77.484406
United States,2022-10-05,77.505486
United States,2022-10-06,77.5262
United States,2022-10-07,77.5494
United States,2022-10-08,77.56059
United States,2022-10-09,77.56742
United States,2022-10-10,77.58654
United States,2022-10-11,77.60624
United States,2022-10-12,77.628075
United States,2022-10-13,77.64908
United States,2022-10-14,77.67273
United States,2022-10-15,77.683525
United States,2022-10-16,77.69023
United States,2022-10-17,77.71121
United States,2022-10-18,77.731636
United States,2022-10-19,77.7535
United States,2022-10-20,77.77455
United States,2022-10-21,77.797745
United States,2022-10-22,77.80837
United States,2022-10-23,77.81491
United States,2022-10-24,77.83511
United States,2022-10-25,77.85562
United States,2022-10-26,77.87814
United States,2022-10-27,77.89915
United States,2022-10-28,77.92175
United States,2022-10-29,77.93181
United States,2022-10-30,77.937584
United States,2022-10-31,77.95443
United States,2022-11-01,77.97232
United States,2022-11-02,77.9914
United States,2022-11-03,78.01047
United States,2022-11-04,78.03268
United States,2022-11-05,78.04279
United States,2022-11-06,78.04879
United States,2022-11-07,78.06608
United States,2022-11-08,78.08318
United States,2022-11-09,78.10027
United States,2022-11-10,78.117424
United States,2022-11-11,78.13475
United States,2022-11-12,78.14347
United States,2022-11-13,78.14907
United States,2022-11-14,78.16485
United States,2022-11-15,78.181175
United States,2022-11-16,78.197845
United States,2022-11-17,78.21435
United States,2022-11-18,78.232254
United States,2022-11-19,78.24099
United States,2022-11-20,78.246445
United States,2022-11-21,78.26188
United States,2022-11-22,78.27576
United States,2022-11-23,78.28789
United States,2022-11-24,78.288216
United States,2022-11-25,78.2962
United States,2022-11-26,78.30274
United States,2022-11-27,78.30712
United States,2022-11-28,78.31791
United States,2022-11-29,78.329216
United States,2022-11-30,78.343414
United States,2022-12-01,78.35576
United States,2022-12-02,78.36959
United States,2022-12-03,78.37639
United States,2022-12-04,78.38067
United States,2022-12-05,78.39222
United States,2022-12-06,78.403946
United States,2022-12-07,78.41618
United States,2022-12-08,78.42838
United States,2022-12-09,78.44182
United States,2022-12-10,78.44904
United States,2022-12-11,78.45372
United States,2022-12-12,78.465775
United States,2022-12-13,78.47806
United States,2022-12-14,78.48989
United States,2022-12-15,78.5011
United States,2022-12-16,78.51346
United States,2022-12-17,78.52032
United States,2022-12-18,78.52491
United States,2022-12-19,78.53687
United States,2022-12-20,78.548386
United States,2022-12-21,78.55952
United States,2022-12-22,78.56887
United States,2022-12-23,78.57545
United States,2022-12-24,78.57741
United States,2022-12-25,78.57777
United States,2022-12-26,78.58322
United States,2022-12-27,78.59415
United States,2022-12-28,78.60475
United States,2022-12-29,78.61546
United States,2022-12-30,78.625084
United States,2022-12-31,78.62797
United States,2023-01-01,78.62863
United States,2023-01-02,78.63455
United States,2023-01-03,78.64403
United States,2023-01-04,78.65327
United States,2023-01-05,78.6628
United States,2023-01-06,78.67352
United States,2023-01-07,78.67915
United States,2023-01-08,78.6824
United States,2023-01-09,78.69098
United States,2023-01-10,78.69928
United States,2023-01-11,78.70772
United States,2023-01-12,78.71595
United States,2023-01-13,78.72491
United States,2023-01-14,78.72935
United States,2023-01-15,78.731834
United States,2023-01-16,78.73674
United States,2023-01-17,78.743576
United States,2023-01-18,78.75038
United States,2023-01-19,78.75713
United States,2023-01-20,78.76443
United States,2023-01-21,78.76783
United States,2023-01-22,78.76973
United States,2023-01-23,78.77564
United States,2023-01-24,78.78151
United States,2023-01-25,78.787384
United States,2023-01-26,78.79341
United States,2023-01-27,78.799614
United States,2023-01-28,78.80246
United States,2023-01-29,78.80427
United States,2023-01-30,78.80962
United States,2023-01-31,78.81482
United States,2023-02-01,78.81992
United States,2023-02-02,78.82506
United States,2023-02-03,78.8307
United States,2023-02-04,78.8334
United States,2023-02-05,78.835106
United States,2023-02-06,78.84035
United States,2023-02-07,78.84541
United States,2023-02-08,78.85031
United States,2023-02-09,78.85508
United States,2023-02-10,78.8601
United States,2023-02-11,78.86254
United States,2023-02-12,78.86381
United States,2023-02-13,78.86815
United States,2023-02-14,78.872215
United States,2023-02-15,78.87672
United States,2023-02-16,78.88107
United States,2023-02-17,78.885666
United States,2023-02-18,78.88772
United States,2023-02-19,78.888916
United States,2023-02-20,78.892296
United States,2023-02-21,78.896576
United States,2023-02-22,78.90055
United States,2023-02-23,78.9046
United States,2023-02-24,78.90887
United States,2023-02-25,78.910835
United States,2023-02-26,78.91198
United States,2023-02-27,78.91618
United States,2023-02-28,78.92023
United States,2023-03-01,78.92438
United States,2023-03-02,78.9285
United States,2023-03-03,78.93289
United States,2023-03-04,78.93484
United States,2023-03-05,78.93603
United States,2023-03-06,78.94002
United States,2023-03-07,78.943954
United States,2023-03-08,78.947845
United States,2023-03-09,78.95165
United States,2023-03-10,78.955826
United States,2023-03-11,78.957855
United States,2023-03-12,78.95908
United States,2023-03-13,78.96282
United States,2023-03-14,78.9665
United States,2023-03-15,78.97042
United States,2023-03-16,78.97412
United States,2023-03-17,78.97816
United States,2023-03-18,78.980064
United States,2023-03-19,78.98127
United States,2023-03-20,78.98521
United States,2023-03-21,78.98895
United States,2023-03-22,78.99269
United States,2023-03-23,78.99627
United States,2023-03-24,79.0002
United States,2023-03-25,79.00196
United States,2023-03-26,79.00311
United States,2023-03-27,79.00666
United States,2023-03-28,79.010345
United States,2023-03-29,79.01409
United States,2023-03-30,79.01768
United States,2023-03-31,79.02128
United States,2023-04-01,79.02283
United States,2023-04-02,79.023865
United States,2023-04-03,79.027275
United States,2023-04-04,79.030785
United States,2023-04-05,79.03425
United States,2023-04-06,79.03776
United States,2023-04-07,79.04094
United States,2023-04-08,79.042656
United States,2023-04-09,79.0435
United States,2023-04-10,79.04686
United States,2023-04-11,79.05021
United States,2023-04-12,79.05363
United States,2023-04-13,79.056725
United States,2023-04-14,79.05995
United States,2023-04-15,79.06162
United States,2023-04-16,79.06257
United States,2023-04-17,79.06555
United States,2023-04-18,79.068344
United States,2023-04-19,79.07077
United States,2023-04-20,79.073395
United States,2023-04-21,79.07645
United States,2023-04-22,79.0781
United States,2023-04-23,79.079155
United States,2023-04-24,79.08229
United States,2023-04-25,79.085625
United States,2023-04-26,79.08903
United States,2023-04-27,79.092285
United States,2023-04-28,79.09561
United States,2023-04-29,79.09733
United States,2023-04-30,79.09858
United States,2023-05-01,79.102066
United States,2023-05-02,79.10573
United States,2023-05-03,79.10926
United States,2023-05-04,79.11282
United States,2023-05-05,79.11628
United States,2023-05-06,79.117966
United States,2023-05-07,79.11913
United States,2023-05-08,79.12118
United States,2023-05-09,79.121605
World,2020-12-02,8.157534
World,2020-12-03,8.157534
World,2020-12-04,8.157534
World,2020-12-05,8.157534
World,2020-12-06,8.157534
World,2020-12-07,8.157534
World,2020-12-08,8.157534
World,2020-12-09,8.157534
World,2020-12-10,8.157534
World,2020-12-11,8.157534
World,2020-12-12,8.157534
World,2020-12-13,8.157534
World,2020-12-14,8.157592
World,2020-12-15,8.158182
World,2020-12-16,8.160201
World,2020-12-17,8.163656
World,2020-12-18,8.168902
World,2020-12-19,8.17121
World,2020-12-20,8.172669
World,2020-12-21,8.177874
World,2020-12-22,8.184083
World,2020-12-23,8.192926
World,2020-12-24,8.197383
World,2020-12-25,8.198998
World,2020-12-26,8.202097
World,2020-12-27,8.205551
World,2020-12-28,8.215918
World,2020-12-29,8.228807
World,2020-12-30,8.243904
World,2020-12-31,8.253514
World,2021-01-01,8.257555
World,2021-01-02,8.264203
World,2021-01-03,8.269233
World,2021-01-04,8.282351
World,2021-01-05,8.298051
World,2021-01-06,8.314412
World,2021-01-07,8.332243
World,2021-01-08,8.349933
World,2021-01-09,8.359689
World,2021-01-10,8.365787
World,2021-01-11,8.383808
World,2021-01-12,8.406201
World,2021-01-13,8.43359
World,2021-01-14,8.464176
World,2021-01-15,8.49334
World,2021-01-16,8.513974
World,2021-01-17,8.525954
World,2021-01-18,8.548396
World,2021-01-19,8.578088
World,2021-01-20,8.610253
World,2021-01-21,8.647535
World,2021-01-22,8.689127
World,2021-01-23,8.714878
World,2021-01-24,8.728269
World,2021-01-25,8.758125
World,2021-01-26,8.788525
World,2021-01-27,8.82553
World,2021-01-28,8.86819
World,2021-01-29,8.911499
World,2021-01-30,8.939904
World,2021-01-31,8.954509
World,2021-02-01,8.981668
World,2021-02-02,9.012936
World,2021-02-03,9.053476
World,2021-02-04,9.098491
World,2021-02-05,9.141779
World,2021-02-06,9.1713085
World,2021-02-07,9.1842785
World,2021-02-08,9.218575
World,2021-02-09,9.257095
World,2021-02-10,9.302725
World,2021-02-11,9.350656
World,2021-02-12,9.399457
World,2021-02-13,9.430846
World,2021-02-14,9.450937
World,2021-02-15,9.485831
World,2021-02-16,9.525306
World,2021-02-17,9.572052
World,2021-02-18,9.624399
World,2021-02-19,9.667163
World,2021-02-20,9.698947
World,2021-02-21,9.719043
World,2021-02-22,9.754159
World,2021-02-23,9.799958
World,2021-02-24,9.855667
World,2021-02-25,9.917177
World,2021-02-26,9.976466
World,2021-02-27,10.019742
World,2021-02-28,10.044834
World,2021-03-01,10.095986
World,2021-03-02,10.16017
World,2021-03-03,10.234308
World,2021-03-04,10.318393
World,2021-03-05,10.399308
World,2021-03-06,10.465687
World,2021-03-07,10.496788
World,2021-03-08,10.571728
World,2021-03-09,10.651112
World,2021-03-10,10.737387
World,2021-03-11,10.816935
World,2021-03-12,10.906767
World,2021-03-13,10.974086
World,2021-03-14,11.004647
World,2021-03-15,11.093173
World,2021-03-16,11.180481
World,2021-03-17,11.27053
World,2021-03-18,11.364291
World,2021-03-19,11.467956
World,2021-03-20,11.552392
World,2021-03-21,11.594831
World,2021-03-22,11.69312
World,2021-03-23,11.79091
World,2021-03-24,11.897137
World,2021-03-25,12.007977
World,2021-03-26,12.127917
World,2021-03-27,12.2142
