Entity,Day,Total confirmed cases of COVID-19 per million people,Year
France,2024-09-04,606954.5,2024
France,2024-09-05,606954.5,2024
France,2024-09-06,606954.5,2024
France,2024-09-07,606954.5,2024
France,2024-09-08,606954.5,2024
France,2024-09-09,606971.44,2024
France,2024-09-10,606971.44,2024
France,2024-09-11,606971.44,2024
France,2024-09-12,606971.44,2024
France,2024-09-13,606971.44,2024
France,2024-09-14,606971.44,2024
France,2024-09-15,606971.44,2024
France,2024-09-16,606998.7,2024
France,2024-09-17,606998.7,2024
France,2024-09-18,606998.7,2024
France,2024-09-19,606998.7,2024
France,2024-09-20,606998.7,2024
France,2024-09-21,606998.7,2024
France,2024-09-22,606998.7,2024
France,2024-09-23,607027.9,2024
France,2024-09-24,607027.9,2024
France,2024-09-25,607027.9,2024
France,2024-09-26,607027.9,2024
France,2024-09-27,607027.9,2024
France,2024-09-28,607027.9,2024
France,2024-09-29,607027.9,2024
France,2024-09-30,607060.2,2024
France,2024-10-01,607060.2,2024
France,2024-10-02,607060.2,2024
France,2024-10-03,607060.2,2024
France,2024-10-04,607060.2,2024
France,2024-10-05,607060.2,2024
France,2024-10-06,607060.2,2024
France,2024-10-07,607089.2,2024
France,2024-10-08,607089.2,2024
France,2024-10-09,607089.2,2024
France,2024-10-10,607089.2,2024
France,2024-10-11,607089.2,2024
France,2024-10-12,607089.2,2024
France,2024-10-13,607089.2,2024
France,2024-10-14,607116.56,2024
France,2024-10-15,607116.56,2024
France,2024-10-16,607116.56,2024
France,2024-10-17,607116.56,2024
France,2024-10-18,607116.56,2024
France,2024-10-19,607116.56,2024
France,2024-10-20,607116.56,2024
France,2024-10-21,607134.7,2024
France,2024-10-22,607134.7,2024
France,2024-10-23,607134.7,2024
France,2024-10-24,607134.7,2024
France,2024-10-25,607134.7,2024
France,2024-10-26,607134.7,2024
France,2024-10-27,607134.7,2024
France,2024-10-28,607147.5,2024
France,2024-10-29,607147.5,2024
France,2024-10-30,607147.5,2024
France,2024-10-31,607147.5,2024
France,2024-11-01,607147.5,2024
France,2024-11-02,607147.5,2024
France,2024-11-03,607147.5,2024
France,2024-11-04,607163.0,2024
France,2024-11-05,607163.0,2024
France,2024-11-06,607163.0,2024
France,2024-11-07,607163.0,2024
France,2024-11-08,607163.0,2024
France,2024-11-09,607163.0,2024
France,2024-11-10,607163.0,2024
France,2024-11-11,607174.1,2024
France,2024-11-12,607174.1,2024
France,2024-11-13,607174.1,2024
France,2024-11-14,607174.1,2024
France,2024-11-15,607174.1,2024
France,2024-11-16,607174.1,2024
France,2024-11-17,607174.1,2024
France,2024-11-18,607184.56,2024
France,2024-11-19,607184.56,2024
France,2024-11-20,607184.56,2024
France,2024-11-21,607184.56,2024
France,2024-11-22,607184.56,2024
France,2024-11-23,607184.56,2024
France,2024-11-24,607184.56,2024
France,2024-11-25,607196.06,2024
France,2024-11-26,607196.06,2024
France,2024-11-27,607196.06,2024
France,2024-11-28,607196.06,2024
France,2024-11-29,607196.06,2024
France,2024-11-30,607196.06,2024
France,2024-12-01,607196.06,2024
France,2024-12-02,607205.9,2024
France,2024-12-03,607205.9,2024
France,2024-12-04,607205.9,2024
France,2024-12-05,607205.9,2024
France,2024-12-06,607205.9,2024
France,2024-12-07,607205.9,2024
France,2024-12-08,607205.9,2024
France,2024-12-09,607216.8,2024
France,2024-12-10,607216.8,2024
France,2024-12-11,607216.8,2024
France,2024-12-12,607216.8,2024
France,2024-12-13,607216.8,2024
France,2024-12-14,607216.8,2024
France,2024-12-15,607216.8,2024
France,2024-12-16,607229.3,2024
France,2024-12-17,607229.3,2024
France,2024-12-18,607229.3,2024
France,2024-12-19,607229.3,2024
France,2024-12-20,607229.3,2024
France,2024-12-21,607229.3,2024
France,2024-12-22,607229.3,2024
France,2024-12-23,607241.5,2024
France,2024-12-24,607241.5,2024
France,2024-12-25,607241.5,2024
France,2024-12-26,607241.5,2024
France,2024-12-27,607241.5,2024
France,2024-12-28,607241.5,2024
France,2024-12-29,607241.5,2024
France,2024-12-30,607254.6,2024
France,2024-12-31,607254.6,2024
Germany,2023-01-01,444704.53,2023
Germany,2023-01-02,444704.53,2023
Germany,2023-01-03,444704.53,2023
Germany,2023-01-04,444704.53,2023
Germany,2023-01-05,444704.53,2023
Germany,2023-01-06,444704.53,2023
Germany,2023-01-07,444704.53,2023
Germany,2023-01-08,446254.3,2023
Germany,2023-01-09,446254.3,2023
Germany,2023-01-10,446254.3,2023
Germany,2023-01-11,446254.3,2023
Germany,2023-01-12,446254.3,2023
Germany,2023-01-13,446254.3,2023
Germany,2023-01-14,446254.3,2023
Germany,2023-01-15,447313.8,2023
Germany,2023-01-16,447313.8,2023
Germany,2023-01-17,447313.8,2023
Germany,2023-01-18,447313.8,2023
Germany,2023-01-19,447313.8,2023
Germany,2023-01-20,447313.8,2023
Germany,2023-01-21,447313.8,2023
Germany,2023-01-22,448061.47,2023
Germany,2023-01-23,448061.47,2023
Germany,2023-01-24,448061.47,2023
Germany,2023-01-25,448061.47,2023
Germany,2023-01-26,448061.47,2023
Germany,2023-01-27,448061.47,2023
Germany,2023-01-28,448061.47,2023
Germany,2023-01-29,448933.16,2023
Germany,2023-01-30,448933.16,2023
Germany,2023-01-31,448933.16,2023
Germany,2023-02-01,448933.16,2023
Germany,2023-02-02,448933.16,2023
Germany,2023-02-03,448933.16,2023
Germany,2023-02-04,448933.16,2023
Germany,2023-02-05,449935.03,2023
Germany,2023-02-06,449935.03,2023
Germany,2023-02-07,449935.03,2023
Germany,2023-02-08,449935.03,2023
Germany,2023-02-09,449935.03,2023
Germany,2023-02-10,449935.03,2023
Germany,2023-02-11,449935.03,2023
Germany,2023-02-12,450964.88,2023
Germany,2023-02-13,450964.88,2023
Germany,2023-02-14,450964.88,2023
Germany,2023-02-15,450964.88,2023
Germany,2023-02-16,450964.88,2023
Germany,2023-02-17,450964.88,2023
Germany,2023-02-18,450964.88,2023
Germany,2023-02-19,452128.56,2023
Germany,2023-02-20,452128.56,2023
Germany,2023-02-21,452128.56,2023
Germany,2023-02-22,452128.56,2023
Germany,2023-02-23,452128.56,2023
Germany,2023-02-24,452128.56,2023
Germany,2023-02-25,452128.56,2023
Germany,2023-02-26,453477.56,2023
Germany,2023-02-27,453477.56,2023
Germany,2023-02-28,453477.56,2023
Germany,2023-03-01,453477.56,2023
Germany,2023-03-02,453477.56,2023
Germany,2023-03-03,453477.56,2023
Germany,2023-03-04,453477.56,2023
Germany,2023-03-05,454504.16,2023
Germany,2023-03-06,454504.16,2023
Germany,2023-03-07,454504.16,2023
Germany,2023-03-08,454504.16,2023
Germany,2023-03-09,454504.16,2023
Germany,2023-03-10,454504.16,2023
Germany,2023-03-11,454504.16,2023
Germany,2023-03-12,455024.53,2023
Germany,2023-03-13,455024.53,2023
Germany,2023-03-14,455024.53,2023
Germany,2023-03-15,455024.53,2023
Germany,2023-03-16,455024.53,2023
Germany,2023-03-17,455024.53,2023
Germany,2023-03-18,455024.53,2023
Germany,2023-03-19,455503.9,2023
Germany,2023-03-20,455503.9,2023
Germany,2023-03-21,455503.9,2023
Germany,2023-03-22,455503.9,2023
Germany,2023-03-23,455503.9,2023
Germany,2023-03-24,455503.9,2023
Germany,2023-03-25,455503.9,2023
Germany,2023-03-26,455892.06,2023
Germany,2023-03-27,455892.06,2023
Germany,2023-03-28,455892.06,2023
Germany,2023-03-29,455892.06,2023
Germany,2023-03-30,455892.06,2023
Germany,2023-03-31,455892.06,2023
Germany,2023-04-01,455892.06,2023
Germany,2023-04-02,456161.44,2023
Germany,2023-04-03,456161.44,2023
Germany,2023-04-04,456161.44,2023
Germany,2023-04-05,456161.44,2023
Germany,2023-04-06,456161.44,2023
Germany,2023-04-07,456161.44,2023
Germany,2023-04-08,456161.44,2023
Germany,2023-04-09,456336.03,2023
Germany,2023-04-10,456336.03,2023
Germany,2023-04-11,456336.03,2023
Germany,2023-04-12,456336.03,2023
Germany,2023-04-13,456336.03,2023
Germany,2023-04-14,456336.03,2023
Germany,2023-04-15,456336.03,2023
Germany,2023-04-16,456491.16,2023
Germany,2023-04-17,456491.16,2023
Germany,2023-04-18,456491.16,2023
Germany,2023-04-19,456491.16,2023
Germany,2023-04-20,456491.16,2023
Germany,2023-04-21,456491.16,2023
Germany,2023-04-22,456491.16,2023
Germany,2023-04-23,456627.53,2023
Germany,2023-04-24,456627.53,2023
Germany,2023-04-25,456627.53,2023
Germany,2023-04-26,456627.53,2023
Germany,2023-04-27,456627.53,2023
Germany,2023-04-28,456627.53,2023
Germany,2023-04-29,456627.53,2023
Germany,2023-04-30,456736.88,2023
Germany,2023-05-01,456736.88,2023
Germany,2023-05-02,456736.88,2023
Germany,2023-05-03,456736.88,2023
Germany,2023-05-04,456736.88,2023
Germany,2023-05-05,456736.88,2023
Germany,2023-05-06,456736.88,2023
Germany,2023-05-07,456824.4,2023
Germany,2023-05-08,456824.4,2023
Germany,2023-05-09,456824.4,2023
Germany,2023-05-10,456824.4,2023
Germany,2023-05-11,456824.4,2023
Germany,2023-05-12,456824.4,2023
Germany,2023-05-13,456824.4,2023
Germany,2023-05-14,456904.2,2023
Germany,2023-05-15,456904.2,2023
Germany,2023-05-16,456904.2,2023
Germany,2023-05-17,456904.2,2023
Germany,2023-05-18,456904.2,2023
Germany,2023-05-19,456904.2,2023
Germany,2023-05-20,456904.2,2023
Germany,2023-05-21,456956.03,2023
Germany,2023-05-22,456956.03,2023
Germany,2023-05-23,456956.03,2023
Germany,2023-05-24,456956.03,2023
Germany,2023-05-25,456956.03,2023
Germany,2023-05-26,456956.03,2023
Germany,2023-05-27,456956.03,2023
Germany,2023-05-28,457006.8,2023
Germany,2023-05-29,457006.8,2023
Germany,2023-05-30,457006.8,2023
Germany,2023-05-31,457006.8,2023
Germany,2023-06-01,457006.8,2023
Germany,2023-06-02,457006.8,2023
Germany,2023-06-03,457006.8,2023
Germany,2023-06-04,457039.72,2023
Germany,2023-06-05,457039.72,2023
Germany,2023-06-06,457039.72,2023
Germany,2023-06-07,457039.72,2023
Germany,2023-06-08,457039.72,2023
Germany,2023-06-09,457039.72,2023
Germany,2023-06-10,457039.72,2023
Germany,2023-06-11,457068.2,2023
Germany,2023-06-12,457068.2,2023
Germany,2023-06-13,457068.2,2023
Germany,2023-06-14,457068.2,2023
Germany,2023-06-15,457068.2,2023
Germany,2023-06-16,457068.2,2023
Germany,2023-06-17,457068.2,2023
Germany,2023-06-18,457092.12,2023
Germany,2023-06-19,457092.12,2023
Germany,2023-06-20,457092.12,2023
Germany,2023-06-21,457092.12,2023
Germany,2023-06-22,457092.12,2023
Germany,2023-06-23,457092.12,2023
Germany,2023-06-24,457092.12,2023
Germany,2023-06-25,457110.3,2023
Germany,2023-06-26,457110.3,2023
Germany,2023-06-27,457110.3,2023
Germany,2023-06-28,457110.3,2023
Germany,2023-06-29,457110.3,2023
Germany,2023-06-30,457110.3,2023
Germany,2023-07-01,457110.3,2023
Germany,2023-07-02,457123.38,2023
Germany,2023-07-03,457123.38,2023
Germany,2023-07-04,457123.38,2023
Germany,2023-07-05,457123.38,2023
Germany,2023-07-06,457123.38,2023
Germany,2023-07-07,457123.38,2023
Germany,2023-07-08,457123.38,2023
Germany,2023-07-09,457123.38,2023
Germany,2023-07-10,457123.38,2023
Germany,2023-07-11,457123.38,2023
Germany,2023-07-12,457123.38,2023
Germany,2023-07-13,457123.38,2023
Germany,2023-07-14,457123.38,2023
Germany,2023-07-15,457123.38,2023
Germany,2023-07-16,457123.38,2023
Germany,2023-07-17,457123.38,2023
Germany,2023-07-18,457123.38,2023
Germany,2023-07-19,457123.38,2023
Germany,2023-07-20,457123.38,2023
Germany,2023-07-21,457123.38,2023
Germany,2023-07-22,457123.38,2023
Germany,2023-07-23,457123.38,2023
Germany,2023-07-24,457123.38,2023
Germany,2023-07-25,457123.38,2023
Germany,2023-07-26,457123.38,2023
Germany,2023-07-27,457123.38,2023
Germany,2023-07-28,457123.38,2023
Germany,2023-07-29,457123.38,2023
Germany,2023-07-30,457123.38,2023
Germany,2023-07-31,457123.38,2023
Germany,2023-08-01,457123.38,2023
Germany,2023-08-02,457123.38,2023
Germany,2023-08-03,457123.38,2023
Germany,2023-08-04,457123.38,2023
Germany,2023-08-05,457123.38,2023
Germany,2023-08-06,457123.38,2023
Germany,2023-08-07,457123.38,2023
Germany,2023-08-08,457123.38,2023
Germany,2023-08-09,457123.38,2023
Germany,2023-08-10,457123.38,2023
Germany,2023-08-11,457123.38,2023
Germany,2023-08-12,457123.38,2023
Germany,2023-08-13,457123.38,2023
Germany,2023-08-14,457123.38,2023
Germany,2023-08-15,457123.38,2023
Germany,2023-08-16,457123.38,2023
Germany,2023-08-17,457123.38,2023
Germany,2023-08-18,457123.38,2023
Germany,2023-08-19,457123.38,2023
Germany,2023-08-20,457123.38,2023
Germany,2023-08-21,457123.38,2023
Germany,2023-08-22,457123.38,2023
Germany,2023-08-23,457123.38,2023
Germany,2023-08-24,457123.38,2023
Germany,2023-08-25,457123.38,2023
Germany,2023-08-26,457123.38,2023
Germany,2023-08-27,457123.38,2023
Germany,2023-08-28,457123.38,2023
Germany,2023-08-29,457123.38,2023
Germany,2023-08-30,457123.38,2023
Germany,2023-08-31,457123.38,2023
Germany,2023-09-01,457123.38,2023
Germany,2023-09-02,457123.38,2023
Germany,2023-09-03,457123.38,2023
Germany,2023-09-04,457123.38,2023
Germany,2023-09-05,457123.38,2023
Germany,2023-09-06,457123.38,2023
Germany,2023-09-07,457123.38,2023
Germany,2023-09-08,457123.38,2023
Germany,2023-09-09,457123.38,2023
Germany,2023-09-10,457123.38,2023
Germany,2023-09-11,457123.38,2023
Germany,2023-09-12,457123.38,2023
Germany,2023-09-13,457123.38,2023
Germany,2023-09-14,457123.38,2023
Germany,2023-09-15,457123.38,2023
Germany,2023-09-16,457123.38,2023
Germany,2023-09-17,457123.38,2023
Germany,2023-09-18,457123.38,2023
Germany,2023-09-19,457123.38,2023
Germany,2023-09-20,457123.38,2023
Germany,2023-09-21,457123.38,2023
Germany,2023-09-22,457123.38,2023
Germany,2023-09-23,457123.38,2023
Germany,2023-09-24,457123.38,2023
Germany,2023-09-25,457123.38,2023
Germany,2023-09-26,457123.38,2023
Germany,2023-09-27,457123.38,2023
Germany,2023-09-28,457123.38,2023
Germany,2023-09-29,457123.38,2023
Germany,2023-09-30,457123.38,2023
Germany,2023-10-01,457123.38,2023
Germany,2023-10-02,457123.38,2023
Germany,2023-10-03,457123.38,2023
Germany,2023-10-04,457123.38,2023
Germany,2023-10-05,457123.38,2023
Germany,2023-10-06,457123.38,2023
Germany,2023-10-07,457123.38,2023
Germany,2023-10-08,457123.38,2023
Germany,2023-10-09,457123.38,2023
Germany,2023-10-10,457123.38,2023
Germany,2023-10-11,457123.38,2023
Germany,2023-10-12,457123.38,2023
Germany,2023-10-13,457123.38,2023
Germany,2023-10-14,457123.38,2023
Germany,2023-10-15,457123.38,2023
Germany,2023-10-16,457123.38,2023
Germany,2023-10-17,457123.38,2023
Germany,2023-10-18,457123.38,2023
Germany,2023-10-19,457123.38,2023
Germany,2023-10-20,457123.38,2023
Germany,2023-10-21,457123.38,2023
Germany,2023-10-22,457123.38,2023
Germany,2023-10-23,457123.38,2023
Germany,2023-10-24,457123.38,2023
Germany,2023-10-25,457123.38,2023
Germany,2023-10-26,457123.38,2023
Germany,2023-10-27,457123.38,2023
Germany,2023-10-28,457123.38,2023
Germany,2023-10-29,457123.38,2023
Germany,2023-10-30,457123.38,2023
Germany,2023-10-31,457123.38,2023
Germany,2023-11-01,457123.38,2023
Germany,2023-11-02,457123.38,2023
Germany,2023-11-03,457123.38,2023
Germany,2023-11-04,457123.38,2023
Germany,2023-11-05,457123.38,2023
Germany,2023-11-06,457123.38,2023
Germany,2023-11-07,457123.38,2023
Germany,2023-11-08,457123.38,2023
Germany,2023-11-09,457123.38,2023
Germany,2023-11-10,457123.38,2023
Germany,2023-11-11,457123.38,2023
Germany,2023-11-12,457123.38,2023
Germany,2023-11-13,457123.38,2023
Germany,2023-11-14,457123.38,2023
Germany,2023-11-15,457123.38,2023
Germany,2023-11-16,457123.38,2023
Germany,2023-11-17,457123.38,2023
Germany,2023-11-18,457123.38,2023
Germany,2023-11-19,457123.38,2023
Germany,2023-11-20,457123.38,2023
Germany,2023-11-21,457123.38,2023
Germany,2023-11-22,457123.38,2023
Germany,2023-11-23,457123.38,2023
Germany,2023-11-24,457123.38,2023
Germany,2023-11-25,457123.38,2023
Germany,2023-11-26,457123.38,2023
Germany,2023-11-27,457123.38,2023
Germany,2023-11-28,457123.38,2023
Germany,2023-11-29,457123.38,2023
Germany,2023-11-30,457123.38,2023
Germany,2023-12-01,457123.38,2023
Germany,2023-12-02,457123.38,2023
Germany,2023-12-03,457123.38,2023
Germany,2023-12-04,457123.38,2023
Germany,2023-12-05,457123.38,2023
Germany,2023-12-06,457123.38,2023
Germany,2023-12-07,457123.38,2023
Germany,2023-12-08,457123.38,2023
Germany,2023-12-09,457123.38,2023
Germany,2023-12-10,457123.38,2023
Germany,2023-12-11,457123.38,2023
Germany,2023-12-12,457123.38,2023
Germany,2023-12-13,457123.38,2023
Germany,2023-12-14,457123.38,2023
Germany,2023-12-15,457123.38,2023
Germany,2023-12-16,457123.38,2023
Germany,2023-12-17,457123.38,2023
Germany,2023-12-18,457123.38,2023
Germany,2023-12-19,457123.38,2023
Germany,2023-12-20,457123.38,2023
Germany,2023-12-21,457123.38,2023
Germany,2023-12-22,457123.38,2023
Germany,2023-12-23,457123.38,2023
Germany,2023-12-24,457123.38,2023
Germany,2023-12-25,457123.38,2023
Germany,2023-12-26,457123.38,2023
Germany,2023-12-27,457123.38,2023
Germany,2023-12-28,457123.38,2023
Germany,2023-12-29,457123.38,2023
Germany,2023-12-30,457123.38,2023
Germany,2023-12-31,457123.38,2023
Germany,2024-01-01,457123.38,2024
Germany,2024-01-02,457123.38,2024
Germany,2024-01-03,457123.38,2024
Germany,2024-01-04,457123.38,2024
Germany,2024-01-05,457123.38,2024
Germany,2024-01-06,457123.38,2024
Germany,2024-01-07,457123.38,2024
Germany,2024-01-08,457123.38,2024
Germany,2024-01-09,457123.38,2024
Germany,2024-01-10,457123.38,2024
Germany,2024-01-11,457123.38,2024
Germany,2024-01-12,457123.38,2024
Germany,2024-01-13,457123.38,2024
Germany,2024-01-14,457123.38,2024
Germany,2024-01-15,457123.38,2024
Germany,2024-01-16,457123.38,2024
Germany,2024-01-17,457123.38,2024
Germany,2024-01-18,457123.38,2024
Germany,2024-01-19,457123.38,2024
Germany,2024-01-20,457123.38,2024
Germany,2024-01-21,457123.38,2024
Germany,2024-01-22,457123.38,2024
Germany,2024-01-23,457123.38,2024
Germany,2024-01-24,457123.38,2024
Germany,2024-01-25,457123.38,2024
Germany,2024-01-26,457123.38,2024
Germany,2024-01-27,457123.38,2024
Germany,2024-01-28,457123.38,2024
Germany,2024-01-29,457123.38,2024
Germany,2024-01-30,457123.38,2024
Germany,2024-01-31,457123.38,2024
Germany,2024-02-01,457123.38,2024
Germany,2024-02-02,457123.38,2024
Germany,2024-02-03,457123.38,2024
Germany,2024-02-04,457123.38,2024
Germany,2024-02-05,457123.38,2024
Germany,2024-02-06,457123.38,2024
Germany,2024-02-07,457123.38,2024
Germany,2024-02-08,457123.38,2024
Germany,2024-02-09,457123.38,2024
Germany,2024-02-10,457123.38,2024
Germany,2024-02-11,457123.38,2024
Germany,2024-02-12,457123.38,2024
Germany,2024-02-13,457123.38,2024
Germany,2024-02-14,457123.38,2024
Germany,2024-02-15,457123.38,2024
Germany,2024-02-16,457123.38,2024
Germany,2024-02-17,457123.38,2024
Germany,2024-02-18,457123.38,2024
Germany,2024-02-19,457123.38,2024
Germany,2024-02-20,457123.38,2024
Germany,2024-02-21,457123.38,2024
Germany,2024-02-22,457123.38,2024
Germany,2024-02-23,457123.38,2024
Germany,2024-02-24,457123.38,2024
Germany,2024-02-25,457123.38,2024
Germany,2024-02-26,457123.38,2024
Germany,2024-02-27,457123.38,2024
Germany,2024-02-28,457123.38,2024
Germany,2024-02-29,457123.38,2024
Germany,2024-03-01,457123.38,2024
Germany,2024-03-02,457123.38,2024
Germany,2024-03-03,457123.38,2024
Germany,2024-03-04,457123.38,2024
Germany,2024-03-05,457123.38,2024
Germany,2024-03-06,457123.38,2024
