Entity,Day,"Daily new confirmed cases of COVID-19 per million people (rolling 7-day average, right-aligned)","Daily new confirmed deaths due to COVID-19 per million people (rolling 7-day average, right-aligned)"
Brazil,2021-10-03,80.17895,2.4195995
Brazil,2021-10-04,78.669586,2.3931074
Brazil,2021-10-05,78.89783,2.3808804
Brazil,2021-10-06,76.18206,2.3768048
Brazil,2021-10-07,79.66881,2.2980082
Brazil,2021-10-08,79.76187,2.198833
Brazil,2021-10-09,71.65397,2.0792797
Brazil,2021-10-10,71.37818,2.1736996
Brazil,2021-10-11,73.40584,2.1098473
Brazil,2021-10-12,73.1579,2.0806382
Brazil,2021-10-13,70.77566,2.0792797
Brazil,2021-10-14,61.830208,1.7450732
Brazil,2021-10-15,55.009544,1.5046077
Brazil,2021-10-16,54.124443,1.5548745
Brazil,2021-10-17,52.13211,1.5243069
Brazil,2021-10-18,48.59917,1.5779701
Brazil,2021-10-19,46.628574,1.5426475
Brazil,2021-10-20,46.987236,1.5297412
Brazil,2021-10-21,50.798004,1.6689937
Brazil,2021-10-22,56.067184,1.8028121
Brazil,2021-10-23,57.809544,1.7525454
Brazil,2021-10-24,57.30891,1.6778244
Brazil,2021-10-25,57.625458,1.5657431
Brazil,2021-10-26,57.942,1.604462
Brazil,2021-10-27,56.82187,1.5888386
Brazil,2021-10-28,57.13094,1.6241612
Brazil,2021-10-29,58.20081,1.6649181
Brazil,2021-10-30,57.12415,1.6228026
Brazil,2021-10-31,55.40081,1.5779701
Brazil,2021-11-01,54.705906,1.5195519
Brazil,2021-11-02,55.084267,1.4808329
Brazil,2021-11-03,53.753555,1.4387175
Brazil,2021-11-04,49.00334,1.239688
Brazil,2021-11-05,47.289516,1.0569614
Brazil,2021-11-06,45.988014,1.0888877
Brazil,2021-11-07,46.90912,1.0854913
Brazil,2021-11-08,47.705914,1.1507022
Brazil,2021-11-09,47.267097,1.1024733
Brazil,2021-11-10,48.489803,1.1214932
Brazil,2021-11-11,51.558117,1.1445887
Brazil,2021-11-12,49.935993,1.2233853
Brazil,2021-11-13,51.259235,1.0549237
Brazil,2021-11-14,52.126675,0.9720513
Brazil,2021-11-15,54.01236,1.2458016
Brazil,2021-11-16,52.663307,1.2471602
Brazil,2021-11-17,50.73483,1.2043655
Brazil,2021-11-18,46.638763,1.1697221
Brazil,2021-11-19,46.4377,1.2328953
Brazil,2021-11-20,44.40053,1.3042198
Brazil,2021-11-21,43.556187,1.2763692
Brazil,2021-11-22,39.61024,0.92721874
Brazil,2021-11-23,40.287487,0.93469083
Brazil,2021-11-24,40.14823,0.9754477
Brazil,2021-11-25,43.812275,1.0786984
Brazil,2021-11-26,44.45963,1.0107703
Brazil,2021-11-27,44.340755,1.0175631
Brazil,2021-11-28,43.686607,1.0780191
Brazil,2021-11-29,43.95832,1.0861706
Brazil,2021-11-30,43.22266,1.0997561
Brazil,2021-12-01,44.07108,1.0827742
Brazil,2021-12-02,43.662155,1.097039
Brazil,2021-12-03,42.631683,1.1038319
Brazil,2021-12-04,43.16424,1.0440551
Brazil,2021-12-05,41.96531,0.9802027
Brazil,2021-12-06,41.696995,0.9401251
Brazil,2021-12-07,42.241096,0.9224638
Brazil,2021-12-08,42.60927,0.9292566
Brazil,2021-12-09,42.97608,0.9081989
Brazil,2021-12-10,42.053616,0.87423486
Brazil,2021-12-11,39.586468,0.8681213
Brazil,2021-12-12,37.642365,0.87695193
Brazil,2021-12-13,33.917866,0.79747605
Brazil,2021-12-14,31.774055,0.8110617
Brazil,2021-12-15,30.209671,0.7703048
Brazil,2021-12-16,25.845968,0.64667565
Brazil,2021-12-17,22.715162,0.69286674
Brazil,2021-12-18,18.939716,0.6371657
Brazil,2021-12-19,16.435886,0.6181458
Brazil,2021-12-20,16.41415,0.68607396
Brazil,2021-12-21,16.231422,0.6609405
Brazil,2021-12-22,16.239574,0.6758847
Brazil,2021-12-23,16.10032,0.664337
Brazil,2021-12-24,14.745155,0.55701053
Brazil,2021-12-25,14.69421,0.5658412
Brazil,2021-12-26,14.751948,0.5373114
Brazil,2021-12-27,12.494698,0.43338138
Brazil,2021-12-28,17.439863,0.43813634
Brazil,2021-12-29,20.663733,0.44900483
Brazil,2021-12-30,23.930395,0.5142158
Brazil,2021-12-31,27.786674,0.4931581
Brazil,2022-01-01,34.41646,0.5135366
Brazil,2022-01-02,38.5723,0.45104268
Brazil,2022-01-03,41.279915,0.48432747
Brazil,2022-01-04,36.53989,0.4653076
Brazil,2022-01-05,39.94309,0.45851478
Brazil,2022-01-06,46.959385,0.4612319
Brazil,2022-01-07,59.280865,0.47277966
Brazil,2022-01-08,74.511024,0.44628772
Brazil,2022-01-09,110.51972,0.52032936
Brazil,2022-01-10,141.3027,0.5651619
Brazil,2022-01-11,156.69589,0.57603043
Brazil,2022-01-12,172.27725,0.599126
Brazil,2022-01-13,207.60394,0.5801061
Brazil,2022-01-14,247.92879,0.5828232
Brazil,2022-01-15,290.7235,0.6140702
Brazil,2022-01-16,324.0042,0.66161984
Brazil,2022-01-17,323.47232,0.7023767
Brazil,2022-01-18,323.8473,0.72275513
Brazil,2022-01-19,350.57428,0.73022723
Brazil,2022-01-20,395.63644,0.8688006
Brazil,2022-01-21,475.94308,1.0080532
Brazil,2022-01-22,523.26794,1.1276067
Brazil,2022-01-23,560.121,1.2002897
Brazil,2022-01-24,634.07635,1.2430844
Brazil,2022-01-25,708.8964,1.3938849
Brazil,2022-01-26,713.11206,1.4876257
Brazil,2022-01-27,746.8173,1.5800079
Brazil,2022-01-28,760.208,1.7376012
Brazil,2022-01-29,801.2766,1.9563297
Brazil,2022-01-30,871.534,2.2558928
Brazil,2022-01-31,886.7655,2.5289638
Brazil,2022-02-01,886.15076,2.5520592
Brazil,2022-02-02,884.52527,2.5690413
Brazil,2022-02-03,889.10565,2.8692834
Brazil,2022-02-04,854.0113,3.0886912
Brazil,2022-02-05,901.19006,3.3393462
Brazil,2022-02-06,843.0049,3.1314862
Brazil,2022-02-07,854.9779,3.5852458
Brazil,2022-02-08,804.4136,3.626682
Brazil,2022-02-09,796.6942,3.7244985
Brazil,2022-02-10,785.5282,3.9011116
Brazil,2022-02-11,789.5434,4.153125
Brazil,2022-02-12,698.2874,4.0865555
Brazil,2022-02-13,685.8552,4.522654
Brazil,2022-02-14,646.99493,4.24279
Brazil,2022-02-15,643.2473,4.1904855
Brazil,2022-02-16,637.7839,4.221053
Brazil,2022-02-17,599.41943,3.9934938
Brazil,2022-02-18,578.3074,3.8719025
Brazil,2022-02-19,555.8795,3.9975696
Brazil,2022-02-20,525.3241,3.9921353
Brazil,2022-02-21,503.92062,3.9615676
Brazil,2022-02-22,494.68582,4.0240617
Brazil,2022-02-23,480.28436,3.918773
Brazil,2022-02-24,470.24936,3.8929603
Brazil,2022-02-25,460.62326,3.834542
Brazil,2022-02-26,435.2915,3.727895
Brazil,2022-02-27,353.08014,2.9623451
Brazil,2022-02-28,391.58044,3.418822
Brazil,2022-03-01,380.32407,3.293155
Brazil,2022-03-02,368.21725,3.2123206
Brazil,2022-03-03,312.35928,2.8597736
Brazil,2022-03-04,242.68677,2.4325058
Brazil,2022-03-05,221.02654,2.1655483
Brazil,2022-03-06,268.4193,2.6254215
Brazil,2022-03-07,196.31361,2.0473533
Brazil,2022-03-08,190.8162,2.043957
Brazil,2022-03-09,191.45471,2.0432777
Brazil,2022-03-10,222.25876,2.1730204
Brazil,2022-03-11,238.50104,2.3761253
Brazil,2022-03-12,234.945,2.3829184
Brazil,2022-03-13,225.05603,2.242307
Brazil,2022-03-14,215.38782,2.0500705
Brazil,2022-03-15,217.20897,1.9936901
Brazil,2022-03-16,210.98065,1.9753495
Brazil,2022-03-17,199.5694,1.8720988
Brazil,2022-03-18,193.43958,1.6588045
Brazil,2022-03-19,188.6615,1.5888386
Brazil,2022-03-20,182.04599,1.5229483
Brazil,2022-03-21,181.45773,1.4652094
Brazil,2022-03-22,177.77332,1.444831
Brazil,2022-03-23,177.65308,1.3945642
Brazil,2022-03-24,170.1314,1.4339625
Brazil,2022-03-25,171.14624,1.3979605
Brazil,2022-03-26,163.05533,1.280445
Brazil,2022-03-27,155.65387,1.2009691
Brazil,2022-03-28,125.6609,0.9944676
Brazil,2022-03-29,143.96277,1.1371167
Brazil,2022-03-30,143.15646,1.123531
Brazil,2022-03-31,135.70815,1.0494894
Brazil,2022-04-01,126.579285,1.0229974
Brazil,2022-04-02,122.41597,0.9829198
Brazil,2022-04-03,117.45314,0.9754477
Brazil,2022-04-04,129.04305,1.0474515
Brazil,2022-04-05,106.66004,0.8613285
Brazil,2022-04-06,108.995415,0.9211052
Brazil,2022-04-07,107.14437,0.87423486
Brazil,2022-04-08,102.51371,0.8280437
Brazil,2022-04-09,99.07723,0.8260059
Brazil,2022-04-10,101.075676,0.7607949
Brazil,2022-04-11,103.90624,0.7553606
Brazil,2022-04-12,103.90624,0.75468135
Brazil,2022-04-13,100.810074,0.68947035
Brazil,2022-04-14,97.680626,0.6555063
Brazil,2022-04-15,97.547485,0.63376933
Brazil,2022-04-16,95.284805,0.55904835
Brazil,2022-04-17,83.78186,0.53323567
Brazil,2022-04-18,71.2464,0.48772386
Brazil,2022-04-19,68.07484,0.47685537
Brazil,2022-04-20,67.84864,0.4748175
Brazil,2022-04-21,62.011574,0.446967
Brazil,2022-04-22,68.686195,0.5148951
Brazil,2022-04-23,65.621956,0.4822896
Brazil,2022-04-24,62.0829,0.44153273
Brazil,2022-04-25,64.92365,0.45647693
Brazil,2022-04-26,65.78498,0.46598688
Brazil,2022-04-27,64.41691,0.47277966
Brazil,2022-04-28,69.85863,0.485686
Brazil,2022-04-29,59.121235,0.47345895
Brazil,2022-04-30,59.97441,0.48840314
Brazil,2022-05-01,64.08678,0.5794268
Brazil,2022-05-02,69.682014,0.6025224
Brazil,2022-05-03,71.348976,0.58893675
Brazil,2022-05-04,71.3775,0.5977674
Brazil,2022-05-05,70.89522,0.5624448
Brazil,2022-05-06,70.30356,0.4401742
Brazil,2022-05-07,71.503174,0.45579764
Brazil,2022-05-08,75.30918,0.46259046
Brazil,2022-05-09,74.92063,0.42726785
Brazil,2022-05-10,74.746056,0.42523
Brazil,2022-05-11,76.92723,0.40077588
Brazil,2022-05-12,76.051636,0.47277966
Brazil,2022-05-13,78.31093,0.5142158
Brazil,2022-05-14,78.08133,0.5060645
Brazil,2022-05-15,82.07822,0.4680247
Brazil,2022-05-16,83.93469,0.5067437
Brazil,2022-05-17,84.13168,0.52916
Brazil,2022-05-18,86.71363,0.5400285
Brazil,2022-05-19,90.954384,0.56108624
Brazil,2022-05-20,84.24784,0.5454627
Brazil,2022-05-21,76.82398,0.5379907
Brazil,2022-05-22,66.34811,0.48432747
Brazil,2022-05-23,65.55946,0.44560844
Brazil,2022-05-24,69.85048,0.48161033
Brazil,2022-05-25,69.35121,0.4612319
Brazil,2022-05-26,73.7217,0.4680247
Brazil,2022-05-27,71.18255,0.48772386
Brazil,2022-05-28,87.14226,0.507423
Brazil,2022-05-29,107.823654,0.56108624
Brazil,2022-05-30,113.28847,0.5862196
Brazil,2022-05-31,110.28741,0.56108624
Brazil,2022-06-01,117.96804,0.57738894
Brazil,2022-06-02,123.78065,0.52372575
Brazil,2022-06-03,144.96878,0.5189708
Brazil,2022-06-04,149.97034,0.5081023
Brazil,2022-06-05,146.9516,0.4428913
Brazil,2022-06-06,141.0765,0.41164437
Brazil,2022-06-07,139.76617,0.3749632
Brazil,2022-06-08,147.71443,0.3566226
Brazil,2022-06-09,167.86736,0.45647693
Brazil,2022-06-10,173.73294,0.57467186
Brazil,2022-06-11,176.31421,0.58554035
Brazil,2022-06-12,190.10498,0.6718091
Brazil,2022-06-13,198.39629,0.7315858
Brazil,2022-06-14,202.10652,0.75060564
Brazil,2022-06-15,205.08856,0.7737012
Brazil,2022-06-16,187.01697,0.6833568
Brazil,2022-06-17,201.06178,0.7105281
Brazil,2022-06-18,192.816,0.71596235
Brazil,2022-06-19,173.91907,0.6493928
Brazil,2022-06-20,168.70966,0.63580716
Brazil,2022-06-21,168.00525,0.64871347
Brazil,2022-06-22,174.86531,0.6663748
Brazil,2022-06-23,188.39726,0.7037353
Brazil,2022-06-24,189.49498,0.56855834
Brazil,2022-06-25,216.06506,0.71392447
Brazil,2022-06-26,237.60643,0.8918961
Brazil,2022-06-27,250.28589,0.9231431
Brazil,2022-06-28,254.35342,0.9102367
Brazil,2022-06-29,255.3085,0.93129444
Brazil,2022-06-30,263.64734,0.9903919
Brazil,2022-07-01,266.37738,1.0834534
Brazil,2022-07-02,268.47635,1.0331867
Brazil,2022-07-03,279.1146,0.9992226
Brazil,2022-07-04,278.4292,1.0114496
Brazil,2022-07-05,279.7171,1.0229974
Brazil,2022-07-06,275.52118,1.019601
Brazil,2022-07-07,274.1307,1.0739435
Brazil,2022-07-08,274.9737,1.1310031
Brazil,2022-07-09,272.8754,1.1255689
Brazil,2022-07-10,269.52585,1.1133418
Brazil,2022-07-11,273.51526,1.1520609
Brazil,2022-07-12,260.8976,1.116059
Brazil,2022-07-13,274.8263,1.17176
Brazil,2022-07-14,267.6646,1.1364373
Brazil,2022-07-15,264.30762,1.1493437
Brazil,2022-07-16,259.77612,1.1588537
Brazil,2022-07-17,284.80423,1.1894213
Brazil,2022-07-18,282.42133,1.1826285
Brazil,2022-07-19,289.79288,1.219989
Brazil,2022-07-20,271.2424,1.1955348
Brazil,2022-07-21,267.13342,1.2016484
Brazil,2022-07-22,256.4388,1.1785527
Brazil,2022-07-23,246.96556,1.1595329
Brazil,2022-07-24,173.63106,0.94827646
Brazil,2022-07-25,197.85217,1.1085868
Brazil,2022-07-26,197.1532,1.0963597
Brazil,2022-07-27,191.65918,1.1038319
Brazil,2022-07-28,178.01581,1.1024733
Brazil,2022-07-29,169.88753,1.0780191
Brazil,2022-07-30,165.24057,1.075302
Brazil,2022-07-31,193.57542,1.2410467
Brazil,2022-08-01,157.62991,1.0589993
Brazil,2022-08-02,164.75557,1.0528858
Brazil,2022-08-03,158.95111,1.06783
Brazil,2022-08-04,156.60759,1.0297902
Brazil,2022-08-05,149.21632,0.9992226
Brazil,2022-08-06,146.3912,0.99650544
Brazil,2022-08-07,138.41847,0.98156124
Brazil,2022-08-08,134.21645,0.9869955
Brazil,2022-08-09,125.30767,1.0066947
Brazil,2022-08-10,122.145615,0.98563695
Brazil,2022-08-11,119.26275,1.0331867
Brazil,2022-08-12,117.430046,1.0263938
Brazil,2022-08-13,108.74272,0.99854326
Brazil,2022-08-14,104.37902,1.0155253
Brazil,2022-08-15,105.07392,0.99242973
Brazil,2022-08-16,103.19299,0.9788441
Brazil,2022-08-17,96.77039,0.94488007
Brazil,2022-08-18,91.89315,0.83687437
Brazil,2022-08-19,85.774185,0.8314401
Brazil,2022-08-20,82.053764,0.82193017
Brazil,2022-08-21,78.868614,0.75060564
Brazil,2022-08-22,77.389145,0.7485678
Brazil,2022-08-23,77.83067,0.7553606
Brazil,2022-08-24,76.65144,0.7567192
Brazil,2022-08-25,74.75014,0.75468135
Brazil,2022-08-26,72.27076,0.7241137
Brazil,2022-08-27,71.50453,0.6908289
Brazil,2022-08-28,71.101715,0.7057731
Brazil,2022-08-29,68.95383,0.6589027
Brazil,2022-08-30,67.84864,0.6419207
Brazil,2022-08-31,72.08735,0.6459964
Brazil,2022-09-01,69.75402,0.66365767
Brazil,2022-09-02,68.099976,0.60388094
Brazil,2022-09-03,63.8762,0.62086296
Brazil,2022-09-04,59.25777,0.5875782
Brazil,2022-09-05,58.80673,0.599126
Brazil,2022-09-06,63.031857,0.63241076
Brazil,2022-09-07,54.56937,0.5454627
Brazil,2022-09-08,52.250305,0.49519596
Brazil,2022-09-09,47.5293,0.45647693
Brazil,2022-09-10,40.318733,0.39058664
Brazil,2022-09-11,41.160362,0.3742839
Brazil,2022-09-12,39.589184,0.3389613
Brazil,2022-09-13,33.019176,0.29073232
Brazil,2022-09-14,38.323685,0.32129997
Brazil,2022-09-15,36.30486,0.28665665
Brazil,2022-09-16,40.131252,0.32877207
Brazil,2022-09-17,44.020134,0.32673422
Brazil,2022-09-18,42.350464,0.33080992
Brazil,2022-09-19,37.982006,0.32673422
Brazil,2022-09-20,41.367542,0.35526404
Brazil,2022-09-21,39.445854,0.360019
Brazil,2022-09-22,38.305344,0.35050908
Brazil,2022-09-23,33.315342,0.32809278
Brazil,2022-09-24,32.48458,0.32197925
Brazil,2022-09-25,30.799965,0.30567652
Brazil,2022-09-26,33.237907,0.30431795
Brazil,2022-09-27,30.685167,0.2914116
Brazil,2022-09-28,31.424225,0.2764674
Brazil,2022-09-29,31.11719,0.24657905
Brazil,2022-09-30,31.411999,0.21940781
Brazil,2022-10-01,31.977839,0.20446363
Brazil,2022-10-02,32.671387,0.19427441
Brazil,2022-10-03,32.276722,0.3206207
Brazil,2022-10-04,32.13883,0.3498298
Brazil,2022-10-05,31.410639,0.3640947
Brazil,2022-10-06,30.784342,0.39602092
Brazil,2022-10-07,30.450136,0.43881562
Brazil,2022-10-08,29.550089,0.49451667
Brazil,2022-10-09,28.946207,0.5210086
Brazil,2022-10-10,27.521076,0.3994173
Brazil,2022-10-11,27.153584,0.36069828
Brazil,2022-10-12,26.94029,0.34371626
Brazil,2022-10-13,26.928741,0.3389613
Brazil,2022-10-14,25.565426,0.30771434
Brazil,2022-10-15,22.166302,0.24657905
Brazil,2022-10-16,21.278482,0.23163487
Brazil,2022-10-17,20.142723,0.21125643
Brazil,2022-10-18,20.073437,0.20650147
Brazil,2022-10-19,20.650826,0.2486169
Brazil,2022-10-20,21.284595,0.24657905
Brazil,2022-10-21,23.54864,0.31043148
Brazil,2022-10-22,24.721758,0.2812224
Brazil,2022-10-23,23.217829,0.26016468
Brazil,2022-10-24,22.736898,0.28054312
Brazil,2022-10-25,23.590075,0.2846188
Brazil,2022-10-26,26.301086,0.28733593
Brazil,2022-10-27,24.760477,0.26084396
Brazil,2022-10-28,24.287697,0.28801522
Brazil,2022-10-29,26.491285,0.32537568
Brazil,2022-10-30,28.247906,0.37564248
Brazil,2022-10-31,28.474787,0.3566226
Brazil,2022-11-01,27.90487,0.35186765
Brazil,2022-11-02,24.073723,0.33352703
Brazil,2022-11-03,25.616371,0.3457541
Brazil,2022-11-04,21.914968,0.21804924
Brazil,2022-11-05,21.091679,0.20718075
Brazil,2022-11-06,18.229189,0.17117885
Brazil,2022-11-07,17.867811,0.17049956
Brazil,2022-11-08,18.05801,0.17389597
Brazil,2022-11-09,18.166016,0.16166891
Brazil,2022-11-10,21.13787,0.18204735
Brazil,2022-11-11,25.963484,0.2302763
Brazil,2022-11-12,29.391136,0.23095559
Brazil,2022-11-13,40.16929,0.2200871
Brazil,2022-11-14,41.819263,0.21329428
Brazil,2022-11-15,41.762882,0.21057716
Brazil,2022-11-16,44.53503,0.20310506
Brazil,2022-11-17,37.3428,0.14604545
Brazil,2022-11-18,41.106018,0.13381839
Brazil,2022-11-19,55.338997,0.1548761
Brazil,2022-11-20,62.01633,0.17049956
Brazil,2022-11-21,64.71648,0.17933021
Brazil,2022-11-22,66.97916,0.1834059
Brazil,2022-11-23,77.601074,0.234352
Brazil,2022-11-24,87.64425,0.30771434
Brazil,2022-11-25,97.79135,0.34507483
Brazil,2022-11-26,90.77234,0.34371626
Brazil,2022-11-27,101.897606,0.36341542
Brazil,2022-11-28,96.65763,0.35458475
Brazil,2022-11-29,106.42094,0.3742839
Brazil,2022-11-30,104.128365,0.33760273
Brazil,2022-12-01,122.5919,0.34643337
Brazil,2022-12-02,125.07128,0.3593397
Brazil,2022-12-03,134.13358,0.4102858
Brazil,2022-12-04,127.73406,0.42930567
Brazil,2022-12-05,144.19101,0.45308053
Brazil,2022-12-06,136.47029,0.43813634
Brazil,2022-12-07,141.02216,0.47074184
Brazil,2022-12-08,149.08455,0.50538516
Brazil,2022-12-09,157.33646,0.52712214
Brazil,2022-12-10,155.94868,0.4972338
Brazil,2022-12-11,131.89603,0.40960652
Brazil,2022-12-12,141.96161,0.43338138
Brazil,2022-12-13,141.58461,0.42794713
Brazil,2022-12-14,168.17575,0.533915
Brazil,2022-12-15,130.1985,0.41164437
Brazil,2022-12-16,172.28607,0.59233314
Brazil,2022-12-17,188.91896,0.6622991
Brazil,2022-12-18,229.46796,0.76962554
Brazil,2022-12-19,218.28632,0.75807774
Brazil,2022-12-20,220.38597,0.7669084
Brazil,2022-12-21,204.66266,0.69694245
Brazil,2022-12-22,243.17586,0.85929066
Brazil,2022-12-23,199.04976,0.6874325
Brazil,2022-12-24,192.24539,0.6792811
Brazil,2022-12-25,173.0883,0.63376933
Brazil,2022-12-26,157.74742,0.5977674
Brazil,2022-12-27,151.04428,0.5841818
Brazil,2022-12-28,166.64532,0.6303729
Brazil,2022-12-29,152.51695,0.62425935
Brazil,2022-12-30,149.63205,0.74788857
Brazil,2022-12-31,142.35695,0.7349822
Brazil,2023-01-01,140.57315,0.7540021
Brazil,2023-01-02,140.57315,0.7540021
Brazil,2023-01-03,140.57315,0.7540021
Brazil,2023-01-04,116.82073,0.6874325
Brazil,2023-01-05,111.49449,0.67452615
Brazil,2023-01-06,107.60968,0.5767097
Brazil,2023-01-07,100.80328,0.56719977
Brazil,2023-01-08,99.12953,0.6290143
Brazil,2023-01-09,106.71846,0.6473549
Brazil,2023-01-10,107.848785,0.654827
Brazil,2023-01-11,101.15855,0.63580716
Brazil,2023-01-12,110.04966,0.53866994
Brazil,2023-01-13,105.78242,0.45987332
Brazil,2023-01-14,99.93788,0.45308053
Brazil,2023-01-15,82.0035,0.31043148
Brazil,2023-01-16,92.60504,0.36137757
Brazil,2023-01-17,93.774086,0.3573019
Brazil,2023-01-18,87.96759,0.3348856
Brazil,2023-01-19,76.497246,0.36613253
Brazil,2023-01-20,67.234566,0.35798118
Brazil,2023-01-21,68.566635,0.57806826
Brazil,2023-01-22,78.06027,0.64667565
Brazil,2023-01-23,63.028458,0.6222215
Brazil,2023-01-24,61.104057,0.62086296
Brazil,2023-01-25,61.220894,0.63309
Brazil,2023-01-26,58.664757,0.6527892
Brazil,2023-01-27,61.701145,0.67112976
Brazil,2023-01-28,55.19295,0.41368222
Brazil,2023-01-29,53.26651,0.37632176
Brazil,2023-01-30,51.813526,0.3416784
Brazil,2023-01-31,51.76666,0.34099913
Brazil,2023-02-01,52.2374,0.37360463
Brazil,2023-02-02,49.703003,0.4000966
Brazil,2023-02-03,47.051086,0.40553084
Brazil,2023-02-04,52.8406,0.3749632
Brazil,2023-02-05,51.211685,0.40960652
Brazil,2023-02-06,50.56637,0.40960652
Brazil,2023-02-07,50.732113,0.40892726
Brazil,2023-02-08,48.20179,0.37156677
Brazil,2023-02-09,43.0739,0.31179005
Brazil,2023-02-10,47.51368,0.26016468
Brazil,2023-02-11,40.55784,0.25269258
Brazil,2023-02-12,43.2573,0.21533212
Brazil,2023-02-13,43.686607,0.21329428
Brazil,2023-02-14,43.395195,0.212615
Brazil,2023-02-15,50.754528,0.21940781
Brazil,2023-02-16,44.493595,0.15555538
Brazil,2023-02-17,36.00054,0.21125643
Brazil,2023-02-18,35.92718,0.26763678
Brazil,2023-02-19,38.95202,0.26152325
Brazil,2023-02-20,38.61102,0.2594854
Brazil,2023-02-21,38.737366,0.2594854
Brazil,2023-02-22,24.98532,0.20106722
Brazil,2023-02-23,26.262367,0.2085393
Brazil,2023-02-24,24.753004,0.33080992
Brazil,2023-02-25,26.105453,0.55701053
Brazil,2023-02-26,22.313705,0.59844667
Brazil,2023-02-27,23.158052,0.6045602
Brazil,2023-02-28,23.475956,0.6052395
Brazil,2023-03-01,32.575607,0.6439585
Brazil,2023-03-02,41.288067,0.6915082
Brazil,2023-03-03,44.92494,0.5542934
Brazil,2023-03-04,39.294376,0.27782598
Brazil,2023-03-05,37.715046,0.23638983
Brazil,2023-03-06,42.15279,0.24725834
Brazil,2023-03-07,41.506115,0.24657905
Brazil,2023-03-08,32.123203,0.20650147
Brazil,2023-03-09,22.133698,0.15147969
Brazil,2023-03-10,14.982224,0.07675877
Brazil,2023-03-11,12.722257,0.045511838
Brazil,2023-03-12,6.4307547,0.02309556
Brazil,2023-03-13,40.752792,0.2200871
Brazil,2023-03-14,40.752792,0.2200871
Brazil,2023-03-15,40.752792,0.2200871
Brazil,2023-03-16,40.752792,0.2200871
Brazil,2023-03-17,40.752792,0.2200871
Brazil,2023-03-18,40.752792,0.2200871
Brazil,2023-03-19,40.752792,0.2200871
Brazil,2023-03-20,40.18831,0.19223656
Brazil,2023-03-21,40.18831,0.19223656
Brazil,2023-03-22,40.18831,0.19223656
Brazil,2023-03-23,40.18831,0.19223656
Brazil,2023-03-24,40.18831,0.19223656
Brazil,2023-03-25,40.18831,0.19223656
Brazil,2023-03-26,40.18831,0.19223656
Brazil,2023-03-27,0,0
Brazil,2023-03-28,0,0
Brazil,2023-03-29,0,0
Brazil,2023-03-30,36.671673,0.21872853
Brazil,2023-03-31,36.671673,0.21872853
Brazil,2023-04-01,36.671673,0.21872853
Brazil,2023-04-02,36.671673,0.21872853
Brazil,2023-04-03,36.671673,0.21872853
Brazil,2023-04-04,36.671673,0.21872853
Brazil,2023-04-05,36.671673,0.21872853
Brazil,2023-04-06,0,0
Brazil,2023-04-07,0,0
Brazil,2023-04-08,0,0
Brazil,2023-04-09,41.158325,0.21533212
Brazil,2023-04-10,41.158325,0.21533212
Brazil,2023-04-11,41.158325,0.21533212
Brazil,2023-04-12,41.158325,0.21533212
Brazil,2023-04-13,41.158325,0.21533212
Brazil,2023-04-14,41.158325,0.21533212
Brazil,2023-04-15,41.158325,0.21533212
Brazil,2023-04-16,26.381922,0.17321669
Brazil,2023-04-17,26.381922,0.17321669
Brazil,2023-04-18,26.381922,0.17321669
Brazil,2023-04-19,26.381922,0.17321669
Brazil,2023-04-20,26.381922,0.17321669
Brazil,2023-04-21,26.381922,0.17321669
Brazil,2023-04-22,26.381922,0.17321669
Brazil,2023-04-23,33.379875,0.2744296
Brazil,2023-04-24,33.379875,0.2744296
Brazil,2023-04-25,33.379875,0.2744296
Brazil,2023-04-26,33.379875,0.2744296
Brazil,2023-04-27,33.379875,0.2744296
Brazil,2023-04-28,33.379875,0.2744296
Brazil,2023-04-29,33.379875,0.2744296
Brazil,2023-04-30,28.656155,0.18951944
Brazil,2023-05-01,28.656155,0.18951944
Brazil,2023-05-02,28.656155,0.18951944
Brazil,2023-05-03,28.656155,0.18951944
Brazil,2023-05-04,28.656155,0.18951944
Brazil,2023-05-05,28.656155,0.18951944
Brazil,2023-05-06,28.656155,0.18951944
Brazil,2023-05-07,26.188326,0.2302763
