Entity,Day,Weekly cases
Brazil,2022-08-03,233999
Brazil,2022-08-04,230549
Brazil,2022-08-05,219668
Brazil,2022-08-06,215509
Brazil,2022-08-07,203772
Brazil,2022-08-08,197586
Brazil,2022-08-09,184471
Brazil,2022-08-10,179816
Brazil,2022-08-11,175572
Brazil,2022-08-12,172874
Brazil,2022-08-13,160085
Brazil,2022-08-14,153661
Brazil,2022-08-15,154684
Brazil,2022-08-16,151915
Brazil,2022-08-17,142460
Brazil,2022-08-18,135280
Brazil,2022-08-19,126272
Brazil,2022-08-20,120795
Brazil,2022-08-21,116106
Brazil,2022-08-22,113928
Brazil,2022-08-23,114578
Brazil,2022-08-24,112842
Brazil,2022-08-25,110043
Brazil,2022-08-26,106393
Brazil,2022-08-27,105265
Brazil,2022-08-28,104672
Brazil,2022-08-29,101510
Brazil,2022-08-30,99883
Brazil,2022-08-31,106123
Brazil,2022-09-01,102688
Brazil,2022-09-02,100253
Brazil,2022-09-03,94035
Brazil,2022-09-04,87236
Brazil,2022-09-05,86572
Brazil,2022-09-06,92792
Brazil,2022-09-07,80334
Brazil,2022-09-08,76920
Brazil,2022-09-09,69970
Brazil,2022-09-10,59355
Brazil,2022-09-11,60594
Brazil,2022-09-12,58281
Brazil,2022-09-13,48609
Brazil,2022-09-14,56418
Brazil,2022-09-15,53446
Brazil,2022-09-16,59079
Brazil,2022-09-17,64804
Brazil,2022-09-18,62346
Brazil,2022-09-19,55915
Brazil,2022-09-20,60899
Brazil,2022-09-21,58070
Brazil,2022-09-22,56391
Brazil,2022-09-23,49045
Brazil,2022-09-24,47822
Brazil,2022-09-25,45342
Brazil,2022-09-26,48931
Brazil,2022-09-27,45173
Brazil,2022-09-28,46261
Brazil,2022-09-29,45809
Brazil,2022-09-30,46243
Brazil,2022-10-01,47076
Brazil,2022-10-02,48097
Brazil,2022-10-03,47516
Brazil,2022-10-04,47313
Brazil,2022-10-05,46241
Brazil,2022-10-06,45319
Brazil,2022-10-07,44827
Brazil,2022-10-08,43502
Brazil,2022-10-09,42613
Brazil,2022-10-10,40515
Brazil,2022-10-11,39974
Brazil,2022-10-12,39660
Brazil,2022-10-13,39643
Brazil,2022-10-14,37636
Brazil,2022-10-15,32632
Brazil,2022-10-16,31325
Brazil,2022-10-17,29653
Brazil,2022-10-18,29551
Brazil,2022-10-19,30401
Brazil,2022-10-20,31334
Brazil,2022-10-21,34667
Brazil,2022-10-22,36394
Brazil,2022-10-23,34180
Brazil,2022-10-24,33472
Brazil,2022-10-25,34728
Brazil,2022-10-26,38719
Brazil,2022-10-27,36451
Brazil,2022-10-28,35755
Brazil,2022-10-29,38999
Brazil,2022-10-30,41585
Brazil,2022-10-31,41919
Brazil,2022-11-01,41080
Brazil,2022-11-02,35440
Brazil,2022-11-03,37711
Brazil,2022-11-04,32262
Brazil,2022-11-05,31050
Brazil,2022-11-06,26836
Brazil,2022-11-07,26304
Brazil,2022-11-08,26584
Brazil,2022-11-09,26743
Brazil,2022-11-10,31118
Brazil,2022-11-11,38222
Brazil,2022-11-12,43268
Brazil,2022-11-13,59135
Brazil,2022-11-14,61564
Brazil,2022-11-15,61481
Brazil,2022-11-16,65562
Brazil,2022-11-17,54974
Brazil,2022-11-18,60514
Brazil,2022-11-19,81467
Brazil,2022-11-20,91297
Brazil,2022-11-21,95272
Brazil,2022-11-22,98603
Brazil,2022-11-23,114240
Brazil,2022-11-24,129025
Brazil,2022-11-25,143963
Brazil,2022-11-26,133630
Brazil,2022-11-27,150008
Brazil,2022-11-28,142294
Brazil,2022-11-29,156667
Brazil,2022-11-30,153292
Brazil,2022-12-01,180473
Brazil,2022-12-02,184123
Brazil,2022-12-03,197464
Brazil,2022-12-04,188043
Brazil,2022-12-05,212270
Brazil,2022-12-06,200904
Brazil,2022-12-07,207605
Brazil,2022-12-08,219474
Brazil,2022-12-09,231622
Brazil,2022-12-10,229579
Brazil,2022-12-11,194170
Brazil,2022-12-12,208988
Brazil,2022-12-13,208433
Brazil,2022-12-14,247579
Brazil,2022-12-15,191671
Brazil,2022-12-16,253630
Brazil,2022-12-17,278116
Brazil,2022-12-18,337810
Brazil,2022-12-19,321349
Brazil,2022-12-20,324440
Brazil,2022-12-21,301293
Brazil,2022-12-22,357990
Brazil,2022-12-23,293030
Brazil,2022-12-24,283013
Brazil,2022-12-25,254811
Brazil,2022-12-26,232227
Brazil,2022-12-27,222359
Brazil,2022-12-28,245326
Brazil,2022-12-29,224527
Brazil,2022-12-30,220280
Brazil,2022-12-31,209570
Brazil,2023-01-01,206944
Brazil,2023-01-02,206944
Brazil,2023-01-03,206944
Brazil,2023-01-04,171977
Brazil,2023-01-05,164136
Brazil,2023-01-06,158417
Brazil,2023-01-07,148397
Brazil,2023-01-08,145933
Brazil,2023-01-09,157105
Brazil,2023-01-10,158769
Brazil,2023-01-11,148920
Brazil,2023-01-12,162009
Brazil,2023-01-13,155727
Brazil,2023-01-14,147123
Brazil,2023-01-15,120721
Brazil,2023-01-16,136328
Brazil,2023-01-17,138049
Brazil,2023-01-18,129501
Brazil,2023-01-19,112615
Brazil,2023-01-20,98979
Brazil,2023-01-21,100940
Brazil,2023-01-22,114916
Brazil,2023-01-23,92787
Brazil,2023-01-24,89954
Brazil,2023-01-25,90126
Brazil,2023-01-26,86363
Brazil,2023-01-27,90833
Brazil,2023-01-28,81252
Brazil,2023-01-29,78416
Brazil,2023-01-30,76277
Brazil,2023-01-31,76208
Brazil,2023-02-01,76901
Brazil,2023-02-02,73170
Brazil,2023-02-03,69266
Brazil,2023-02-04,77789
Brazil,2023-02-05,75391
Brazil,2023-02-06,74441
Brazil,2023-02-07,74685
Brazil,2023-02-08,70960
Brazil,2023-02-09,63411
Brazil,2023-02-10,69947
Brazil,2023-02-11,59707
Brazil,2023-02-12,63681
Brazil,2023-02-13,64313
Brazil,2023-02-14,63884
Brazil,2023-02-15,74718
Brazil,2023-02-16,65501
Brazil,2023-02-17,52998
Brazil,2023-02-18,52890
Brazil,2023-02-19,57343
Brazil,2023-02-20,56841
Brazil,2023-02-21,57027
Brazil,2023-02-22,36782
Brazil,2023-02-23,38662
Brazil,2023-02-24,36440
Brazil,2023-02-25,38431
Brazil,2023-02-26,32849
Brazil,2023-02-27,34092
Brazil,2023-02-28,34560
Brazil,2023-03-01,47956
Brazil,2023-03-02,60782
Brazil,2023-03-03,66136
Brazil,2023-03-04,57847
Brazil,2023-03-05,55522
Brazil,2023-03-06,62055
Brazil,2023-03-07,61103
Brazil,2023-03-08,47290
Brazil,2023-03-09,32584
Brazil,2023-03-10,22056
Brazil,2023-03-11,18729
Brazil,2023-03-12,9467
Brazil,2023-03-13,59994
Brazil,2023-03-14,59994
Brazil,2023-03-15,59994
Brazil,2023-03-16,59994
Brazil,2023-03-17,59994
Brazil,2023-03-18,59994
Brazil,2023-03-19,59994
Brazil,2023-03-20,59163
Brazil,2023-03-21,59163
Brazil,2023-03-22,59163
Brazil,2023-03-23,59163
Brazil,2023-03-24,59163
Brazil,2023-03-25,59163
Brazil,2023-03-26,59163
Brazil,2023-03-27,0
Brazil,2023-03-28,0
Brazil,2023-03-29,0
Brazil,2023-03-30,53986
Brazil,2023-03-31,53986
Brazil,2023-04-01,53986
Brazil,2023-04-02,53986
Brazil,2023-04-03,53986
Brazil,2023-04-04,53986
Brazil,2023-04-05,53986
Brazil,2023-04-06,0
Brazil,2023-04-07,0
Brazil,2023-04-08,0
Brazil,2023-04-09,60591
Brazil,2023-04-10,60591
Brazil,2023-04-11,60591
Brazil,2023-04-12,60591
Brazil,2023-04-13,60591
Brazil,2023-04-14,60591
Brazil,2023-04-15,60591
Brazil,2023-04-16,38838
Brazil,2023-04-17,38838
Brazil,2023-04-18,38838
Brazil,2023-04-19,38838
Brazil,2023-04-20,38838
Brazil,2023-04-21,38838
Brazil,2023-04-22,38838
Brazil,2023-04-23,49140
Brazil,2023-04-24,49140
Brazil,2023-04-25,49140
Brazil,2023-04-26,49140
Brazil,2023-04-27,49140
Brazil,2023-04-28,49140
Brazil,2023-04-29,49140
Brazil,2023-04-30,42186
Brazil,2023-05-01,42186
Brazil,2023-05-02,42186
Brazil,2023-05-03,42186
Brazil,2023-05-04,42186
Brazil,2023-05-05,42186
Brazil,2023-05-06,42186
Brazil,2023-05-07,38553
Brazil,2023-05-08,38553
Brazil,2023-05-09,38553
Brazil,2023-05-10,38553
Brazil,2023-05-11,38553
Brazil,2023-05-12,38553
Brazil,2023-05-13,38553
Brazil,2023-05-14,23950
Brazil,2023-05-15,23950
Brazil,2023-05-16,23950
Brazil,2023-05-17,23950
Brazil,2023-05-18,23950
Brazil,2023-05-19,23950
Brazil,2023-05-20,23950
Brazil,2023-05-21,0
Brazil,2023-05-22,0
Brazil,2023-05-23,0
Brazil,2023-05-24,0
Brazil,2023-05-25,0
Brazil,2023-05-26,0
Brazil,2023-05-27,0
Brazil,2023-05-28,0
Brazil,2023-05-29,0
Brazil,2023-05-30,0
Brazil,2023-05-31,0
Brazil,2023-06-01,0
Brazil,2023-06-02,0
Brazil,2023-06-03,0
Brazil,2023-06-04,0
Brazil,2023-06-05,0
Brazil,2023-06-06,0
Brazil,2023-06-07,0
Brazil,2023-06-08,0
Brazil,2023-06-09,0
Brazil,2023-06-10,0
Brazil,2023-06-11,0
Brazil,2023-06-12,0
Brazil,2023-06-13,0
Brazil,2023-06-14,0
Brazil,2023-06-15,0
Brazil,2023-06-16,0
Brazil,2023-06-17,0
Brazil,2023-06-18,0
Brazil,2023-06-19,0
Brazil,2023-06-20,0
Brazil,2023-06-21,0
Brazil,2023-06-22,0
Brazil,2023-06-23,0
Brazil,2023-06-24,0
Brazil,2023-06-25,0
Brazil,2023-06-26,0
Brazil,2023-06-27,0
Brazil,2023-06-28,0
Brazil,2023-06-29,0
Brazil,2023-06-30,0
Brazil,2023-07-01,0
Brazil,2023-07-02,0
Brazil,2023-07-03,0
Brazil,2023-07-04,0
Brazil,2023-07-05,0
Brazil,2023-07-06,0
Brazil,2023-07-07,0
Brazil,2023-07-08,0
Brazil,2023-07-09,0
Brazil,2023-07-10,0
Brazil,2023-07-11,0
Brazil,2023-07-12,0
Brazil,2023-07-13,0
Brazil,2023-07-14,0
Brazil,2023-07-15,0
Brazil,2023-07-16,0
Brazil,2023-07-17,0
Brazil,2023-07-18,0
Brazil,2023-07-19,0
Brazil,2023-07-20,0
Brazil,2023-07-21,0
Brazil,2023-07-22,0
Brazil,2023-07-23,0
Brazil,2023-07-24,0
Brazil,2023-07-25,0
Brazil,2023-07-26,0
Brazil,2023-07-27,0
Brazil,2023-07-28,0
Brazil,2023-07-29,0
Brazil,2023-07-30,0
Brazil,2023-07-31,0
Brazil,2023-08-01,0
Brazil,2023-08-02,0
Brazil,2023-08-03,0
Brazil,2023-08-04,0
Brazil,2023-08-05,0
Brazil,2023-08-06,0
Brazil,2023-08-07,0
Brazil,2023-08-08,0
Brazil,2023-08-09,0
Brazil,2023-08-10,0
Brazil,2023-08-11,0
Brazil,2023-08-12,0
Brazil,2023-08-13,0
Brazil,2023-08-14,0
Brazil,2023-08-15,0
Brazil,2023-08-16,0
Brazil,2023-08-17,0
Brazil,2023-08-18,0
Brazil,2023-08-19,0
Brazil,2023-08-20,0
Brazil,2023-08-21,0
Brazil,2023-08-22,0
Brazil,2023-08-23,0
Brazil,2023-08-24,0
Brazil,2023-08-25,0
Brazil,2023-08-26,0
Brazil,2023-08-27,0
Brazil,2023-08-28,0
Brazil,2023-08-29,0
Brazil,2023-08-30,0
Brazil,2023-08-31,0
Brazil,2023-09-01,0
Brazil,2023-09-02,0
Brazil,2023-09-03,0
Brazil,2023-09-04,0
Brazil,2023-09-05,0
Brazil,2023-09-06,0
Brazil,2023-09-07,0
Brazil,2023-09-08,0
Brazil,2023-09-09,0
Brazil,2023-09-10,0
Brazil,2023-09-11,0
Brazil,2023-09-12,0
Brazil,2023-09-13,0
Brazil,2023-09-14,0
Brazil,2023-09-15,0
Brazil,2023-09-16,0
Brazil,2023-09-17,0
Brazil,2023-09-18,0
Brazil,2023-09-19,0
Brazil,2023-09-20,0
Brazil,2023-09-21,0
Brazil,2023-09-22,0
Brazil,2023-09-23,0
Brazil,2023-09-24,0
Brazil,2023-09-25,0
Brazil,2023-09-26,0
Brazil,2023-09-27,0
Brazil,2023-09-28,0
Brazil,2023-09-29,0
Brazil,2023-09-30,0
Brazil,2023-10-01,0
Brazil,2023-10-02,0
Brazil,2023-10-03,0
Brazil,2023-10-04,0
Brazil,2023-10-05,0
Brazil,2023-10-06,0
Brazil,2023-10-07,0
Brazil,2023-10-08,0
Brazil,2023-10-09,0
Brazil,2023-10-10,0
Brazil,2023-10-11,0
Brazil,2023-10-12,0
Brazil,2023-10-13,0
Brazil,2023-10-14,0
Brazil,2023-10-15,0
Brazil,2023-10-16,0
Brazil,2023-10-17,0
Brazil,2023-10-18,0
Brazil,2023-10-19,0
Brazil,2023-10-20,0
Brazil,2023-10-21,0
Brazil,2023-10-22,0
Brazil,2023-10-23,0
Brazil,2023-10-24,0
Brazil,2023-10-25,0
Brazil,2023-10-26,0
Brazil,2023-10-27,0
Brazil,2023-10-28,0
Brazil,2023-10-29,0
Brazil,2023-10-30,0
Brazil,2023-10-31,0
Brazil,2023-11-01,0
Brazil,2023-11-02,0
Brazil,2023-11-03,0
Brazil,2023-11-04,0
Brazil,2023-11-05,0
Brazil,2023-11-06,0
Brazil,2023-11-07,0
Brazil,2023-11-08,0
Brazil,2023-11-09,0
Brazil,2023-11-10,0
Brazil,2023-11-11,0
Brazil,2023-11-12,0
Brazil,2023-11-13,0
Brazil,2023-11-14,0
Brazil,2023-11-15,0
Brazil,2023-11-16,0
Brazil,2023-11-17,0
Brazil,2023-11-18,0
Brazil,2023-11-19,0
Brazil,2023-11-20,0
Brazil,2023-11-21,0
Brazil,2023-11-22,0
Brazil,2023-11-23,0
Brazil,2023-11-24,0
Brazil,2023-11-25,0
Brazil,2023-11-26,0
Brazil,2023-11-27,0
Brazil,2023-11-28,0
Brazil,2023-11-29,0
Brazil,2023-11-30,0
Brazil,2023-12-01,0
Brazil,2023-12-02,0
Brazil,2023-12-03,0
Brazil,2023-12-04,0
Brazil,2023-12-05,0
Brazil,2023-12-06,0
Brazil,2023-12-07,0
Brazil,2023-12-08,0
Brazil,2023-12-09,0
Brazil,2023-12-10,0
Brazil,2023-12-11,0
Brazil,2023-12-12,0
Brazil,2023-12-13,0
Brazil,2023-12-14,0
Brazil,2023-12-15,0
Brazil,2023-12-16,0
Brazil,2023-12-17,0
Brazil,2023-12-18,0
Brazil,2023-12-19,0
Brazil,2023-12-20,0
Brazil,2023-12-21,0
Brazil,2023-12-22,0
Brazil,2023-12-23,0
Brazil,2023-12-24,0
Brazil,2023-12-25,0
Brazil,2023-12-26,0
Brazil,2023-12-27,0
Brazil,2023-12-28,0
Brazil,2023-12-29,0
Brazil,2023-12-30,0
Brazil,2023-12-31,0
Brazil,2024-01-01,0
Brazil,2024-01-02,0
Brazil,2024-01-03,0
Brazil,2024-01-04,0
Brazil,2024-01-05,0
Brazil,2024-01-06,0
Brazil,2024-01-07,0
Brazil,2024-01-08,0
Brazil,2024-01-09,0
Brazil,2024-01-10,0
Brazil,2024-01-11,0
Brazil,2024-01-12,0
Brazil,2024-01-13,0
Brazil,2024-01-14,0
Brazil,2024-01-15,0
Brazil,2024-01-16,0
Brazil,2024-01-17,0
Brazil,2024-01-18,0
Brazil,2024-01-19,0
Brazil,2024-01-20,0
Brazil,2024-01-21,0
Brazil,2024-01-22,0
Brazil,2024-01-23,0
Brazil,2024-01-24,0
Brazil,2024-01-25,0
Brazil,2024-01-26,0
Brazil,2024-01-27,0
Brazil,2024-01-28,0
Brazil,2024-01-29,0
Brazil,2024-01-30,0
Brazil,2024-01-31,0
Brazil,2024-02-01,0
Brazil,2024-02-02,0
Brazil,2024-02-03,0
Brazil,2024-02-04,0
Brazil,2024-02-05,0
Brazil,2024-02-06,0
Brazil,2024-02-07,0
Brazil,2024-02-08,0
Brazil,2024-02-09,0
Brazil,2024-02-10,0
Brazil,2024-02-11,0
Brazil,2024-02-12,0
Brazil,2024-02-13,0
Brazil,2024-02-14,0
Brazil,2024-02-15,0
Brazil,2024-02-16,0
Brazil,2024-02-17,0
Brazil,2024-02-18,0
Brazil,2024-02-19,0
Brazil,2024-02-20,0
Brazil,2024-02-21,0
Brazil,2024-02-22,0
Brazil,2024-02-23,0
Brazil,2024-02-24,0
Brazil,2024-02-25,0
Brazil,2024-02-26,0
Brazil,2024-02-27,0
Brazil,2024-02-28,0
Brazil,2024-02-29,0
Brazil,2024-03-01,0
Brazil,2024-03-02,0
Brazil,2024-03-03,0
Brazil,2024-03-04,0
Brazil,2024-03-05,0
Brazil,2024-03-06,0
Brazil,2024-03-07,0
Brazil,2024-03-08,0
Brazil,2024-03-09,0
Brazil,2024-03-10,0
Brazil,2024-03-11,0
Brazil,2024-03-12,0
Brazil,2024-03-13,0
Brazil,2024-03-14,0
Brazil,2024-03-15,0
Brazil,2024-03-16,0
Brazil,2024-03-17,0
Brazil,2024-03-18,0
Brazil,2024-03-19,0
Brazil,2024-03-20,0
Brazil,2024-03-21,0
Brazil,2024-03-22,0
Brazil,2024-03-23,0
Brazil,2024-03-24,0
Brazil,2024-03-25,0
Brazil,2024-03-26,0
Brazil,2024-03-27,0
Brazil,2024-03-28,0
Brazil,2024-03-29,0
Brazil,2024-03-30,0
Brazil,2024-03-31,0
Brazil,2024-04-01,0
Brazil,2024-04-02,0
Brazil,2024-04-03,0
Brazil,2024-04-04,0
Brazil,2024-04-05,0
Brazil,2024-04-06,0
Brazil,2024-04-07,0
Brazil,2024-04-08,0
Brazil,2024-04-09,0
Brazil,2024-04-10,0
Brazil,2024-04-11,0
Brazil,2024-04-12,0
Brazil,2024-04-13,0
Brazil,2024-04-14,0
Brazil,2024-04-15,0
Brazil,2024-04-16,0
Brazil,2024-04-17,0
Brazil,2024-04-18,0
Brazil,2024-04-19,0
Brazil,2024-04-20,0
Brazil,2024-04-21,0
Brazil,2024-04-22,0
Brazil,2024-04-23,0
Brazil,2024-04-24,0
Brazil,2024-04-25,0
Brazil,2024-04-26,0
Brazil,2024-04-27,0
Brazil,2024-04-28,0
Brazil,2024-04-29,0
Brazil,2024-04-30,0
Brazil,2024-05-01,0
Brazil,2024-05-02,0
Brazil,2024-05-03,0
Brazil,2024-05-04,0
Brazil,2024-05-05,0
Brazil,2024-05-06,0
Brazil,2024-05-07,0
Brazil,2024-05-08,0
Brazil,2024-05-09,0
Brazil,2024-05-10,0
Brazil,2024-05-11,0
Brazil,2024-05-12,0
Brazil,2024-05-13,0
Brazil,2024-05-14,0
Brazil,2024-05-15,0
Brazil,2024-05-16,0
Brazil,2024-05-17,0
Brazil,2024-05-18,0
Brazil,2024-05-19,0
Brazil,2024-05-20,0
Brazil,2024-05-21,0
Brazil,2024-05-22,0
Brazil,2024-05-23,0
Brazil,2024-05-24,0
Brazil,2024-05-25,0
Brazil,2024-05-26,0
Brazil,2024-05-27,0
Brazil,2024-05-28,0
Brazil,2024-05-29,0
Brazil,2024-05-30,0
Brazil,2024-05-31,0
Brazil,2024-06-01,0
Brazil,2024-06-02,0
Brazil,2024-06-03,0
Brazil,2024-06-04,0
Brazil,2024-06-05,0
Brazil,2024-06-06,0
Brazil,2024-06-07,0
Brazil,2024-06-08,0
Brazil,2024-06-09,0
Brazil,2024-06-10,0
Brazil,2024-06-11,0
Brazil,2024-06-12,0
Brazil,2024-06-13,0
Brazil,2024-06-14,0
Brazil,2024-06-15,0
Brazil,2024-06-16,0
Brazil,2024-06-17,0
Brazil,2024-06-18,0
Brazil,2024-06-19,0
Brazil,2024-06-20,0
Brazil,2024-06-21,0
Brazil,2024-06-22,0
Brazil,2024-06-23,0
Brazil,2024-06-24,0
Brazil,2024-06-25,0
Brazil,2024-06-26,0
Brazil,2024-06-27,0
Brazil,2024-06-28,0
Brazil,2024-06-29,0
Brazil,2024-06-30,0
Brazil,2024-07-01,0
Brazil,2024-07-02,0
Brazil,2024-07-03,0
Brazil,2024-07-04,0
Brazil,2024-07-05,0
Brazil,2024-07-06,0
Brazil,2024-07-07,0
Brazil,2024-07-08,0
Brazil,2024-07-09,0
Brazil,2024-07-10,0
Brazil,2024-07-11,0
Brazil,2024-07-12,0
Brazil,2024-07-13,0
Brazil,2024-07-14,0
Brazil,2024-07-15,0
Brazil,2024-07-16,0
Brazil,2024-07-17,0
Brazil,2024-07-18,0
Brazil,2024-07-19,0
Brazil,2024-07-20,0
Brazil,2024-07-21,0
Brazil,2024-07-22,0
Brazil,2024-07-23,0
Brazil,2024-07-24,0
Brazil,2024-07-25,0
Brazil,2024-07-26,0
Brazil,2024-07-27,0
Brazil,2024-07-28,0
Brazil,2024-07-29,0
Brazil,2024-07-30,0
Brazil,2024-07-31,0
Brazil,2024-08-01,0
Brazil,2024-08-02,0
Brazil,2024-08-03,0
Brazil,2024-08-04,0
Brazil,2024-08-05,0
Brazil,2024-08-06,0
Brazil,2024-08-07,0
Brazil,2024-08-08,0
Brazil,2024-08-09,0
Brazil,2024-08-10,0
Brazil,2024-08-11,0
Brazil,2024-08-12,0
Brazil,2024-08-13,0
Brazil,2024-08-14,0
Brazil,2024-08-15,0
Brazil,2024-08-16,0
Brazil,2024-08-17,0
Brazil,2024-08-18,0
Brazil,2024-08-19,0
Brazil,2024-08-20,0
Brazil,2024-08-21,0
Brazil,2024-08-22,0
Brazil,2024-08-23,0
Brazil,2024-08-24,0
Brazil,2024-08-25,0
Brazil,2024-08-26,0
Brazil,2024-08-27,0
Brazil,2024-08-28,0
Brazil,2024-08-29,0
Brazil,2024-08-30,0
Brazil,2024-08-31,0
Brazil,2024-09-01,0
Brazil,2024-09-02,0
Brazil,2024-09-03,0
Brazil,2024-09-04,0
Brazil,2024-09-05,0
Brazil,2024-09-06,0
Brazil,2024-09-07,0
Brazil,2024-09-08,0
Brazil,2024-09-09,0
Brazil,2024-09-10,0
Brazil,2024-09-11,0
Brazil,2024-09-12,0
Brazil,2024-09-13,0
Brazil,2024-09-14,0
Brazil,2024-09-15,0
Brazil,2024-09-16,0
Brazil,2024-09-17,0
Brazil,2024-09-18,0
Brazil,2024-09-19,0
Brazil,2024-09-20,0
Brazil,2024-09-21,0
Brazil,2024-09-22,0
Brazil,2024-09-23,0
Brazil,2024-09-24,0
Brazil,2024-09-25,0
Brazil,2024-09-26,0
Brazil,2024-09-27,0
Brazil,2024-09-28,0
Brazil,2024-09-29,0
Brazil,2024-09-30,0
Brazil,2024-10-01,0
Brazil,2024-10-02,0
Brazil,2024-10-03,0
Brazil,2024-10-04,0
Brazil,2024-10-05,0
Brazil,2024-10-06,0
Brazil,2024-10-07,0
Brazil,2024-10-08,0
Brazil,2024-10-09,0
Brazil,2024-10-10,0
Brazil,2024-10-11,0
Brazil,2024-10-12,0
Brazil,2024-10-13,0
Brazil,2024-10-14,0
Brazil,2024-10-15,0
Brazil,2024-10-16,0
Brazil,2024-10-17,0
Brazil,2024-10-18,0
Brazil,2024-10-19,0
Brazil,2024-10-20,0
Brazil,2024-10-21,0
Brazil,2024-10-22,0
Brazil,2024-10-23,0
Brazil,2024-10-24,0
Brazil,2024-10-25,0
Brazil,2024-10-26,0
Brazil,2024-10-27,0
Brazil,2024-10-28,0
Brazil,2024-10-29,0
Brazil,2024-10-30,0
Brazil,2024-10-31,0
Brazil,2024-11-01,0
Brazil,2024-11-02,0
Brazil,2024-11-03,0
Brazil,2024-11-04,0
Brazil,2024-11-05,0
Brazil,2024-11-06,0
Brazil,2024-11-07,0
Brazil,2024-11-08,0
Brazil,2024-11-09,0
Brazil,2024-11-10,0
Brazil,2024-11-11,0
Brazil,2024-11-12,0
Brazil,2024-11-13,0
Brazil,2024-11-14,0
Brazil,2024-11-15,0
Brazil,2024-11-16,0
Brazil,2024-11-17,0
Brazil,2024-11-18,0
Brazil,2024-11-19,0
Brazil,2024-11-20,0
Brazil,2024-11-21,0
Brazil,2024-11-22,0
Brazil,2024-11-23,0
Brazil,2024-11-24,0
Brazil,2024-11-25,0
Brazil,2024-11-26,0
Brazil,2024-11-27,0
Brazil,2024-11-28,0
Brazil,2024-11-29,0
Brazil,2024-11-30,0
Brazil,2024-12-01,0
Brazil,2024-12-02,0
Brazil,2024-12-03,0
Brazil,2024-12-04,0
Brazil,2024-12-05,0
Brazil,2024-12-06,0
Brazil,2024-12-07,0
Brazil,2024-12-08,0
Brazil,2024-12-09,0
Brazil,2024-12-10,0
Brazil,2024-12-11,0
Brazil,2024-12-12,0
Brazil,2024-12-13,0
Brazil,2024-12-14,0
Brazil,2024-12-15,0
Brazil,2024-12-16,0
Brazil,2024-12-17,0
Brazil,2024-12-18,0
Brazil,2024-12-19,0
Brazil,2024-12-20,0
Brazil,2024-12-21,0
Brazil,2024-12-22,0
Brazil,2024-12-23,0
Brazil,2024-12-24,0
Brazil,2024-12-25,0
Brazil,2024-12-26,0
Brazil,2024-12-27,0
Brazil,2024-12-28,0
Brazil,2024-12-29,0
Brazil,2024-12-30,0
Brazil,2024-12-31,14613
Brazil,2025-01-01,14613
Brazil,2025-01-02,14613
Brazil,2025-01-03,14613
Brazil,2025-01-04,14613
Brazil,2025-01-05,14613
Brazil,2025-01-06,14613
Brazil,2025-01-07,20736
Brazil,2025-01-08,20736
Brazil,2025-01-09,20736
Brazil,2025-01-10,20736
Brazil,2025-01-11,20736
Brazil,2025-01-12,20736
Brazil,2025-01-13,20736
Brazil,2025-01-14,18625
Brazil,2025-01-15,18625
Brazil,2025-01-16,18625
Brazil,2025-01-17,18625
Brazil,2025-01-18,18625
Brazil,2025-01-19,18625
Brazil,2025-01-20,18625
Brazil,2025-01-21,18475
Brazil,2025-01-22,18475
Brazil,2025-01-23,18475
Brazil,2025-01-24,18475
Brazil,2025-01-25,18475
Brazil,2025-01-26,18475
Brazil,2025-01-27,18475
Brazil,2025-01-28,17183
Brazil,2025-01-29,17183
Brazil,2025-01-30,17183
Brazil,2025-01-31,17183
Brazil,2025-02-01,17183
Brazil,2025-02-02,17183
Brazil,2025-02-03,17183
Brazil,2025-02-04,19403
Brazil,2025-02-05,19403
Brazil,2025-02-06,19403
Brazil,2025-02-07,19403
Brazil,2025-02-08,19403
Brazil,2025-02-09,19403
Brazil,2025-02-10,19403
Brazil,2025-02-11,25042
Brazil,2025-02-12,25042
Brazil,2025-02-13,25042
Brazil,2025-02-14,25042
Brazil,2025-02-15,25042
Brazil,2025-02-16,25042
Brazil,2025-02-17,25042
Brazil,2025-02-18,23737
Brazil,2025-02-19,23737
Brazil,2025-02-20,23737
Brazil,2025-02-21,23737
Brazil,2025-02-22,23737
Brazil,2025-02-23,23737
Brazil,2025-02-24,23737
Brazil,2025-02-25,15457
Brazil,2025-02-26,15457
Brazil,2025-02-27,15457
Brazil,2025-02-28,15457
Brazil,2025-03-01,15457
Brazil,2025-03-02,15457
Brazil,2025-03-03,15457
Brazil,2025-03-04,10467
Brazil,2025-03-05,10467
Brazil,2025-03-06,10467
Brazil,2025-03-07,10467
Brazil,2025-03-08,10467
Brazil,2025-03-09,10467
Brazil,2025-03-10,10467
Brazil,2025-03-11,7627
Brazil,2025-03-12,7627
Brazil,2025-03-13,7627
Brazil,2025-03-14,7627
Brazil,2025-03-15,7627
Brazil,2025-03-16,7627
Brazil,2025-03-17,7627
Brazil,2025-03-18,4866
Brazil,2025-03-19,4866
Brazil,2025-03-20,4866
Brazil,2025-03-21,4866
Brazil,2025-03-22,4866
Brazil,2025-03-23,4866
Brazil,2025-03-24,4866
Brazil,2025-03-25,3221
Brazil,2025-03-26,3221
Brazil,2025-03-27,3221
Brazil,2025-03-28,3221
Brazil,2025-03-29,3221
Brazil,2025-03-30,3221
Brazil,2025-03-31,3221
