Entity,Day,Weekly deaths
Brazil,2022-08-11,1521
Brazil,2022-08-12,1511
Brazil,2022-08-13,1470
Brazil,2022-08-14,1495
Brazil,2022-08-15,1461
Brazil,2022-08-16,1441
Brazil,2022-08-17,1391
Brazil,2022-08-18,1232
Brazil,2022-08-19,1224
Brazil,2022-08-20,1210
Brazil,2022-08-21,1105
Brazil,2022-08-22,1102
Brazil,2022-08-23,1112
Brazil,2022-08-24,1114
Brazil,2022-08-25,1111
Brazil,2022-08-26,1066
Brazil,2022-08-27,1017
Brazil,2022-08-28,1039
Brazil,2022-08-29,970
Brazil,2022-08-30,945
Brazil,2022-08-31,951
Brazil,2022-09-01,977
Brazil,2022-09-02,889
Brazil,2022-09-03,914
Brazil,2022-09-04,865
Brazil,2022-09-05,882
Brazil,2022-09-06,931
Brazil,2022-09-07,803
Brazil,2022-09-08,729
Brazil,2022-09-09,672
Brazil,2022-09-10,575
Brazil,2022-09-11,551
Brazil,2022-09-12,499
Brazil,2022-09-13,428
Brazil,2022-09-14,473
Brazil,2022-09-15,422
Brazil,2022-09-16,484
Brazil,2022-09-17,481
Brazil,2022-09-18,487
Brazil,2022-09-19,481
Brazil,2022-09-20,523
Brazil,2022-09-21,530
Brazil,2022-09-22,516
Brazil,2022-09-23,483
Brazil,2022-09-24,474
Brazil,2022-09-25,450
Brazil,2022-09-26,448
Brazil,2022-09-27,429
Brazil,2022-09-28,407
Brazil,2022-09-29,363
Brazil,2022-09-30,323
Brazil,2022-10-01,301
Brazil,2022-10-02,286
Brazil,2022-10-03,472
Brazil,2022-10-04,515
Brazil,2022-10-05,536
Brazil,2022-10-06,583
Brazil,2022-10-07,646
Brazil,2022-10-08,728
Brazil,2022-10-09,767
Brazil,2022-10-10,588
Brazil,2022-10-11,531
Brazil,2022-10-12,506
Brazil,2022-10-13,499
Brazil,2022-10-14,453
Brazil,2022-10-15,363
Brazil,2022-10-16,341
Brazil,2022-10-17,311
Brazil,2022-10-18,304
Brazil,2022-10-19,366
Brazil,2022-10-20,363
Brazil,2022-10-21,457
Brazil,2022-10-22,414
Brazil,2022-10-23,383
Brazil,2022-10-24,413
Brazil,2022-10-25,419
Brazil,2022-10-26,423
Brazil,2022-10-27,384
Brazil,2022-10-28,424
Brazil,2022-10-29,479
Brazil,2022-10-30,553
Brazil,2022-10-31,525
Brazil,2022-11-01,518
Brazil,2022-11-02,491
Brazil,2022-11-03,509
Brazil,2022-11-04,321
Brazil,2022-11-05,305
Brazil,2022-11-06,252
Brazil,2022-11-07,251
Brazil,2022-11-08,256
Brazil,2022-11-09,238
Brazil,2022-11-10,268
Brazil,2022-11-11,339
Brazil,2022-11-12,340
Brazil,2022-11-13,324
Brazil,2022-11-14,314
Brazil,2022-11-15,310
Brazil,2022-11-16,299
Brazil,2022-11-17,215
Brazil,2022-11-18,197
Brazil,2022-11-19,228
Brazil,2022-11-20,251
Brazil,2022-11-21,264
Brazil,2022-11-22,270
Brazil,2022-11-23,345
Brazil,2022-11-24,453
Brazil,2022-11-25,508
Brazil,2022-11-26,506
Brazil,2022-11-27,535
Brazil,2022-11-28,522
Brazil,2022-11-29,551
Brazil,2022-11-30,497
Brazil,2022-12-01,510
Brazil,2022-12-02,529
Brazil,2022-12-03,604
Brazil,2022-12-04,632
Brazil,2022-12-05,667
Brazil,2022-12-06,645
Brazil,2022-12-07,693
Brazil,2022-12-08,744
Brazil,2022-12-09,776
Brazil,2022-12-10,732
Brazil,2022-12-11,603
Brazil,2022-12-12,638
Brazil,2022-12-13,630
Brazil,2022-12-14,786
Brazil,2022-12-15,606
Brazil,2022-12-16,872
Brazil,2022-12-17,975
Brazil,2022-12-18,1133
Brazil,2022-12-19,1116
Brazil,2022-12-20,1129
Brazil,2022-12-21,1026
Brazil,2022-12-22,1265
Brazil,2022-12-23,1012
Brazil,2022-12-24,1000
Brazil,2022-12-25,933
Brazil,2022-12-26,880
Brazil,2022-12-27,860
Brazil,2022-12-28,928
Brazil,2022-12-29,919
Brazil,2022-12-30,1101
Brazil,2022-12-31,1082
Brazil,2023-01-01,1110
Brazil,2023-01-02,1110
Brazil,2023-01-03,1110
Brazil,2023-01-04,1012
Brazil,2023-01-05,993
Brazil,2023-01-06,849
Brazil,2023-01-07,835
Brazil,2023-01-08,926
Brazil,2023-01-09,953
Brazil,2023-01-10,964
Brazil,2023-01-11,936
Brazil,2023-01-12,793
Brazil,2023-01-13,677
Brazil,2023-01-14,667
Brazil,2023-01-15,457
Brazil,2023-01-16,532
Brazil,2023-01-17,526
Brazil,2023-01-18,493
Brazil,2023-01-19,539
Brazil,2023-01-20,527
Brazil,2023-01-21,851
Brazil,2023-01-22,952
Brazil,2023-01-23,916
Brazil,2023-01-24,914
Brazil,2023-01-25,932
Brazil,2023-01-26,961
Brazil,2023-01-27,988
Brazil,2023-01-28,609
Brazil,2023-01-29,554
Brazil,2023-01-30,503
Brazil,2023-01-31,502
Brazil,2023-02-01,550
Brazil,2023-02-02,589
Brazil,2023-02-03,597
Brazil,2023-02-04,552
Brazil,2023-02-05,603
Brazil,2023-02-06,603
Brazil,2023-02-07,602
Brazil,2023-02-08,547
Brazil,2023-02-09,459
Brazil,2023-02-10,383
Brazil,2023-02-11,372
Brazil,2023-02-12,317
Brazil,2023-02-13,314
Brazil,2023-02-14,313
Brazil,2023-02-15,323
Brazil,2023-02-16,229
Brazil,2023-02-17,311
Brazil,2023-02-18,394
Brazil,2023-02-19,385
Brazil,2023-02-20,382
Brazil,2023-02-21,382
Brazil,2023-02-22,296
Brazil,2023-02-23,307
Brazil,2023-02-24,487
Brazil,2023-02-25,820
Brazil,2023-02-26,881
Brazil,2023-02-27,890
Brazil,2023-02-28,891
Brazil,2023-03-01,948
Brazil,2023-03-02,1018
Brazil,2023-03-03,816
Brazil,2023-03-04,409
Brazil,2023-03-05,348
Brazil,2023-03-06,364
Brazil,2023-03-07,363
Brazil,2023-03-08,304
Brazil,2023-03-09,223
Brazil,2023-03-10,113
Brazil,2023-03-11,67
Brazil,2023-03-12,34
Brazil,2023-03-13,324
Brazil,2023-03-14,324
Brazil,2023-03-15,324
Brazil,2023-03-16,324
Brazil,2023-03-17,324
Brazil,2023-03-18,324
Brazil,2023-03-19,324
Brazil,2023-03-20,283
Brazil,2023-03-21,283
Brazil,2023-03-22,283
Brazil,2023-03-23,283
Brazil,2023-03-24,283
Brazil,2023-03-25,283
Brazil,2023-03-26,283
Brazil,2023-03-27,0
Brazil,2023-03-28,0
Brazil,2023-03-29,0
Brazil,2023-03-30,322
Brazil,2023-03-31,322
Brazil,2023-04-01,322
Brazil,2023-04-02,322
Brazil,2023-04-03,322
Brazil,2023-04-04,322
Brazil,2023-04-05,322
Brazil,2023-04-06,0
Brazil,2023-04-07,0
Brazil,2023-04-08,0
Brazil,2023-04-09,317
Brazil,2023-04-10,317
Brazil,2023-04-11,317
Brazil,2023-04-12,317
Brazil,2023-04-13,317
Brazil,2023-04-14,317
Brazil,2023-04-15,317
Brazil,2023-04-16,255
Brazil,2023-04-17,255
Brazil,2023-04-18,255
Brazil,2023-04-19,255
Brazil,2023-04-20,255
Brazil,2023-04-21,255
Brazil,2023-04-22,255
Brazil,2023-04-23,404
Brazil,2023-04-24,404
Brazil,2023-04-25,404
Brazil,2023-04-26,404
Brazil,2023-04-27,404
Brazil,2023-04-28,404
Brazil,2023-04-29,404
Brazil,2023-04-30,279
Brazil,2023-05-01,279
Brazil,2023-05-02,279
Brazil,2023-05-03,279
Brazil,2023-05-04,279
Brazil,2023-05-05,279
Brazil,2023-05-06,279
Brazil,2023-05-07,339
Brazil,2023-05-08,339
Brazil,2023-05-09,339
Brazil,2023-05-10,339
Brazil,2023-05-11,339
Brazil,2023-05-12,339
Brazil,2023-05-13,339
Brazil,2023-05-14,283
Brazil,2023-05-15,283
Brazil,2023-05-16,283
Brazil,2023-05-17,283
Brazil,2023-05-18,283
Brazil,2023-05-19,283
Brazil,2023-05-20,283
Brazil,2023-05-21,0
Brazil,2023-05-22,0
Brazil,2023-05-23,0
Brazil,2023-05-24,0
Brazil,2023-05-25,0
Brazil,2023-05-26,0
Brazil,2023-05-27,0
Brazil,2023-05-28,0
Brazil,2023-05-29,0
Brazil,2023-05-30,0
Brazil,2023-05-31,0
Brazil,2023-06-01,0
Brazil,2023-06-02,0
Brazil,2023-06-03,0
Brazil,2023-06-04,0
Brazil,2023-06-05,0
Brazil,2023-06-06,0
Brazil,2023-06-07,0
Brazil,2023-06-08,0
Brazil,2023-06-09,0
Brazil,2023-06-10,0
Brazil,2023-06-11,0
Brazil,2023-06-12,0
Brazil,2023-06-13,0
Brazil,2023-06-14,0
Brazil,2023-06-15,0
Brazil,2023-06-16,0
Brazil,2023-06-17,0
Brazil,2023-06-18,0
Brazil,2023-06-19,0
Brazil,2023-06-20,0
Brazil,2023-06-21,0
Brazil,2023-06-22,0
Brazil,2023-06-23,0
Brazil,2023-06-24,0
Brazil,2023-06-25,0
Brazil,2023-06-26,0
Brazil,2023-06-27,0
Brazil,2023-06-28,0
Brazil,2023-06-29,0
Brazil,2023-06-30,0
Brazil,2023-07-01,0
Brazil,2023-07-02,0
Brazil,2023-07-03,0
Brazil,2023-07-04,0
Brazil,2023-07-05,0
Brazil,2023-07-06,0
Brazil,2023-07-07,0
Brazil,2023-07-08,0
Brazil,2023-07-09,0
Brazil,2023-07-10,0
Brazil,2023-07-11,0
Brazil,2023-07-12,0
Brazil,2023-07-13,0
Brazil,2023-07-14,0
Brazil,2023-07-15,0
Brazil,2023-07-16,0
Brazil,2023-07-17,0
Brazil,2023-07-18,0
Brazil,2023-07-19,0
Brazil,2023-07-20,0
Brazil,2023-07-21,0
Brazil,2023-07-22,0
Brazil,2023-07-23,0
Brazil,2023-07-24,0
Brazil,2023-07-25,0
Brazil,2023-07-26,0
Brazil,2023-07-27,0
Brazil,2023-07-28,0
Brazil,2023-07-29,0
Brazil,2023-07-30,0
Brazil,2023-07-31,0
Brazil,2023-08-01,0
Brazil,2023-08-02,0
Brazil,2023-08-03,0
Brazil,2023-08-04,0
Brazil,2023-08-05,0
Brazil,2023-08-06,0
Brazil,2023-08-07,0
Brazil,2023-08-08,0
Brazil,2023-08-09,0
Brazil,2023-08-10,0
Brazil,2023-08-11,0
Brazil,2023-08-12,0
Brazil,2023-08-13,0
Brazil,2023-08-14,0
Brazil,2023-08-15,0
Brazil,2023-08-16,0
Brazil,2023-08-17,0
Brazil,2023-08-18,0
Brazil,2023-08-19,0
Brazil,2023-08-20,0
Brazil,2023-08-21,0
Brazil,2023-08-22,0
Brazil,2023-08-23,0
Brazil,2023-08-24,0
Brazil,2023-08-25,0
Brazil,2023-08-26,0
Brazil,2023-08-27,0
Brazil,2023-08-28,0
Brazil,2023-08-29,0
Brazil,2023-08-30,0
Brazil,2023-08-31,0
Brazil,2023-09-01,0
Brazil,2023-09-02,0
Brazil,2023-09-03,0
Brazil,2023-09-04,0
Brazil,2023-09-05,0
Brazil,2023-09-06,0
Brazil,2023-09-07,0
Brazil,2023-09-08,0
Brazil,2023-09-09,0
Brazil,2023-09-10,0
Brazil,2023-09-11,0
Brazil,2023-09-12,0
Brazil,2023-09-13,0
Brazil,2023-09-14,0
Brazil,2023-09-15,0
Brazil,2023-09-16,0
Brazil,2023-09-17,0
Brazil,2023-09-18,0
Brazil,2023-09-19,0
Brazil,2023-09-20,0
Brazil,2023-09-21,0
Brazil,2023-09-22,0
Brazil,2023-09-23,0
Brazil,2023-09-24,0
Brazil,2023-09-25,0
Brazil,2023-09-26,0
Brazil,2023-09-27,0
Brazil,2023-09-28,0
Brazil,2023-09-29,0
Brazil,2023-09-30,0
Brazil,2023-10-01,0
Brazil,2023-10-02,0
Brazil,2023-10-03,0
Brazil,2023-10-04,0
Brazil,2023-10-05,0
Brazil,2023-10-06,0
Brazil,2023-10-07,0
Brazil,2023-10-08,0
Brazil,2023-10-09,0
Brazil,2023-10-10,0
Brazil,2023-10-11,0
Brazil,2023-10-12,0
Brazil,2023-10-13,0
Brazil,2023-10-14,0
Brazil,2023-10-15,0
Brazil,2023-10-16,0
Brazil,2023-10-17,0
Brazil,2023-10-18,0
Brazil,2023-10-19,0
Brazil,2023-10-20,0
Brazil,2023-10-21,0
Brazil,2023-10-22,0
Brazil,2023-10-23,0
Brazil,2023-10-24,0
Brazil,2023-10-25,0
Brazil,2023-10-26,0
Brazil,2023-10-27,0
Brazil,2023-10-28,0
Brazil,2023-10-29,0
Brazil,2023-10-30,0
Brazil,2023-10-31,0
Brazil,2023-11-01,0
Brazil,2023-11-02,0
Brazil,2023-11-03,0
Brazil,2023-11-04,0
Brazil,2023-11-05,0
Brazil,2023-11-06,0
Brazil,2023-11-07,0
Brazil,2023-11-08,0
Brazil,2023-11-09,0
Brazil,2023-11-10,0
Brazil,2023-11-11,0
Brazil,2023-11-12,0
Brazil,2023-11-13,0
Brazil,2023-11-14,0
Brazil,2023-11-15,0
Brazil,2023-11-16,0
Brazil,2023-11-17,0
Brazil,2023-11-18,0
Brazil,2023-11-19,0
Brazil,2023-11-20,0
Brazil,2023-11-21,0
Brazil,2023-11-22,0
Brazil,2023-11-23,0
Brazil,2023-11-24,0
Brazil,2023-11-25,0
Brazil,2023-11-26,0
Brazil,2023-11-27,0
Brazil,2023-11-28,0
Brazil,2023-11-29,0
Brazil,2023-11-30,0
Brazil,2023-12-01,0
Brazil,2023-12-02,0
Brazil,2023-12-03,0
Brazil,2023-12-04,0
Brazil,2023-12-05,0
Brazil,2023-12-06,0
Brazil,2023-12-07,0
Brazil,2023-12-08,0
Brazil,2023-12-09,0
Brazil,2023-12-10,0
Brazil,2023-12-11,0
Brazil,2023-12-12,0
Brazil,2023-12-13,0
Brazil,2023-12-14,0
Brazil,2023-12-15,0
Brazil,2023-12-16,0
Brazil,2023-12-17,0
Brazil,2023-12-18,0
Brazil,2023-12-19,0
Brazil,2023-12-20,0
Brazil,2023-12-21,0
Brazil,2023-12-22,0
Brazil,2023-12-23,0
Brazil,2023-12-24,0
Brazil,2023-12-25,0
Brazil,2023-12-26,0
Brazil,2023-12-27,0
Brazil,2023-12-28,0
Brazil,2023-12-29,0
Brazil,2023-12-30,0
Brazil,2023-12-31,0
Brazil,2024-01-01,0
Brazil,2024-01-02,0
Brazil,2024-01-03,0
Brazil,2024-01-04,0
Brazil,2024-01-05,0
Brazil,2024-01-06,0
Brazil,2024-01-07,0
Brazil,2024-01-08,0
Brazil,2024-01-09,0
Brazil,2024-01-10,0
Brazil,2024-01-11,0
Brazil,2024-01-12,0
Brazil,2024-01-13,0
Brazil,2024-01-14,0
Brazil,2024-01-15,0
Brazil,2024-01-16,0
Brazil,2024-01-17,0
Brazil,2024-01-18,0
Brazil,2024-01-19,0
Brazil,2024-01-20,0
Brazil,2024-01-21,0
Brazil,2024-01-22,0
Brazil,2024-01-23,0
Brazil,2024-01-24,0
Brazil,2024-01-25,0
Brazil,2024-01-26,0
Brazil,2024-01-27,0
Brazil,2024-01-28,0
Brazil,2024-01-29,0
Brazil,2024-01-30,0
Brazil,2024-01-31,0
Brazil,2024-02-01,0
Brazil,2024-02-02,0
Brazil,2024-02-03,0
Brazil,2024-02-04,0
Brazil,2024-02-05,0
Brazil,2024-02-06,0
Brazil,2024-02-07,0
Brazil,2024-02-08,0
Brazil,2024-02-09,0
Brazil,2024-02-10,0
Brazil,2024-02-11,0
Brazil,2024-02-12,0
Brazil,2024-02-13,0
Brazil,2024-02-14,0
Brazil,2024-02-15,0
Brazil,2024-02-16,0
Brazil,2024-02-17,0
Brazil,2024-02-18,0
Brazil,2024-02-19,0
Brazil,2024-02-20,0
Brazil,2024-02-21,0
Brazil,2024-02-22,0
Brazil,2024-02-23,0
Brazil,2024-02-24,0
Brazil,2024-02-25,0
Brazil,2024-02-26,0
Brazil,2024-02-27,0
Brazil,2024-02-28,0
Brazil,2024-02-29,0
Brazil,2024-03-01,0
Brazil,2024-03-02,0
Brazil,2024-03-03,0
Brazil,2024-03-04,0
Brazil,2024-03-05,0
Brazil,2024-03-06,0
Brazil,2024-03-07,0
Brazil,2024-03-08,0
Brazil,2024-03-09,0
Brazil,2024-03-10,0
Brazil,2024-03-11,0
Brazil,2024-03-12,0
Brazil,2024-03-13,0
Brazil,2024-03-14,0
Brazil,2024-03-15,0
Brazil,2024-03-16,0
Brazil,2024-03-17,0
Brazil,2024-03-18,0
Brazil,2024-03-19,0
Brazil,2024-03-20,0
Brazil,2024-03-21,0
Brazil,2024-03-22,0
Brazil,2024-03-23,0
Brazil,2024-03-24,0
Brazil,2024-03-25,0
Brazil,2024-03-26,0
Brazil,2024-03-27,0
Brazil,2024-03-28,0
Brazil,2024-03-29,0
Brazil,2024-03-30,0
Brazil,2024-03-31,0
Brazil,2024-04-01,0
Brazil,2024-04-02,0
Brazil,2024-04-03,0
Brazil,2024-04-04,0
Brazil,2024-04-05,0
Brazil,2024-04-06,0
Brazil,2024-04-07,0
Brazil,2024-04-08,0
Brazil,2024-04-09,0
Brazil,2024-04-10,0
Brazil,2024-04-11,0
Brazil,2024-04-12,0
Brazil,2024-04-13,0
Brazil,2024-04-14,0
Brazil,2024-04-15,0
Brazil,2024-04-16,0
Brazil,2024-04-17,0
Brazil,2024-04-18,0
Brazil,2024-04-19,0
Brazil,2024-04-20,0
Brazil,2024-04-21,0
Brazil,2024-04-22,0
Brazil,2024-04-23,0
Brazil,2024-04-24,0
Brazil,2024-04-25,0
Brazil,2024-04-26,0
Brazil,2024-04-27,0
Brazil,2024-04-28,0
Brazil,2024-04-29,0
Brazil,2024-04-30,0
Brazil,2024-05-01,0
Brazil,2024-05-02,0
Brazil,2024-05-03,0
Brazil,2024-05-04,0
Brazil,2024-05-05,0
Brazil,2024-05-06,0
Brazil,2024-05-07,0
Brazil,2024-05-08,0
Brazil,2024-05-09,0
Brazil,2024-05-10,0
Brazil,2024-05-11,0
Brazil,2024-05-12,0
Brazil,2024-05-13,0
Brazil,2024-05-14,0
Brazil,2024-05-15,0
Brazil,2024-05-16,0
Brazil,2024-05-17,0
Brazil,2024-05-18,0
Brazil,2024-05-19,0
Brazil,2024-05-20,0
Brazil,2024-05-21,0
Brazil,2024-05-22,0
Brazil,2024-05-23,0
Brazil,2024-05-24,0
Brazil,2024-05-25,0
Brazil,2024-05-26,0
Brazil,2024-05-27,0
Brazil,2024-05-28,0
Brazil,2024-05-29,0
Brazil,2024-05-30,0
Brazil,2024-05-31,0
Brazil,2024-06-01,0
Brazil,2024-06-02,0
Brazil,2024-06-03,0
Brazil,2024-06-04,0
Brazil,2024-06-05,0
Brazil,2024-06-06,0
Brazil,2024-06-07,0
Brazil,2024-06-08,0
Brazil,2024-06-09,0
Brazil,2024-06-10,0
Brazil,2024-06-11,0
Brazil,2024-06-12,0
Brazil,2024-06-13,0
Brazil,2024-06-14,0
Brazil,2024-06-15,0
Brazil,2024-06-16,0
Brazil,2024-06-17,0
Brazil,2024-06-18,0
Brazil,2024-06-19,0
Brazil,2024-06-20,0
Brazil,2024-06-21,0
Brazil,2024-06-22,0
Brazil,2024-06-23,0
Brazil,2024-06-24,0
Brazil,2024-06-25,0
Brazil,2024-06-26,0
Brazil,2024-06-27,0
Brazil,2024-06-28,0
Brazil,2024-06-29,0
Brazil,2024-06-30,0
Brazil,2024-07-01,0
Brazil,2024-07-02,0
Brazil,2024-07-03,0
Brazil,2024-07-04,0
Brazil,2024-07-05,0
Brazil,2024-07-06,0
Brazil,2024-07-07,0
Brazil,2024-07-08,0
Brazil,2024-07-09,0
Brazil,2024-07-10,0
Brazil,2024-07-11,0
Brazil,2024-07-12,0
Brazil,2024-07-13,0
Brazil,2024-07-14,0
Brazil,2024-07-15,0
Brazil,2024-07-16,0
Brazil,2024-07-17,0
Brazil,2024-07-18,0
Brazil,2024-07-19,0
Brazil,2024-07-20,0
Brazil,2024-07-21,0
Brazil,2024-07-22,0
Brazil,2024-07-23,0
Brazil,2024-07-24,0
Brazil,2024-07-25,0
Brazil,2024-07-26,0
Brazil,2024-07-27,0
Brazil,2024-07-28,0
Brazil,2024-07-29,0
Brazil,2024-07-30,0
Brazil,2024-07-31,0
Brazil,2024-08-01,0
Brazil,2024-08-02,0
Brazil,2024-08-03,0
Brazil,2024-08-04,0
Brazil,2024-08-05,0
Brazil,2024-08-06,0
Brazil,2024-08-07,0
Brazil,2024-08-08,0
Brazil,2024-08-09,0
Brazil,2024-08-10,0
Brazil,2024-08-11,0
Brazil,2024-08-12,0
Brazil,2024-08-13,0
Brazil,2024-08-14,0
Brazil,2024-08-15,0
Brazil,2024-08-16,0
Brazil,2024-08-17,0
Brazil,2024-08-18,0
Brazil,2024-08-19,0
Brazil,2024-08-20,0
Brazil,2024-08-21,0
Brazil,2024-08-22,0
Brazil,2024-08-23,0
Brazil,2024-08-24,0
Brazil,2024-08-25,0
Brazil,2024-08-26,0
Brazil,2024-08-27,0
Brazil,2024-08-28,0
Brazil,2024-08-29,0
Brazil,2024-08-30,0
Brazil,2024-08-31,0
Brazil,2024-09-01,0
Brazil,2024-09-02,0
Brazil,2024-09-03,0
Brazil,2024-09-04,0
Brazil,2024-09-05,0
Brazil,2024-09-06,0
Brazil,2024-09-07,0
Brazil,2024-09-08,0
Brazil,2024-09-09,0
Brazil,2024-09-10,0
Brazil,2024-09-11,0
Brazil,2024-09-12,0
Brazil,2024-09-13,0
Brazil,2024-09-14,0
Brazil,2024-09-15,0
Brazil,2024-09-16,0
Brazil,2024-09-17,0
Brazil,2024-09-18,0
Brazil,2024-09-19,0
Brazil,2024-09-20,0
Brazil,2024-09-21,0
Brazil,2024-09-22,0
Brazil,2024-09-23,0
Brazil,2024-09-24,0
Brazil,2024-09-25,0
Brazil,2024-09-26,0
Brazil,2024-09-27,0
Brazil,2024-09-28,0
Brazil,2024-09-29,0
Brazil,2024-09-30,0
Brazil,2024-10-01,0
Brazil,2024-10-02,0
Brazil,2024-10-03,0
Brazil,2024-10-04,0
Brazil,2024-10-05,0
Brazil,2024-10-06,0
Brazil,2024-10-07,0
Brazil,2024-10-08,0
Brazil,2024-10-09,0
Brazil,2024-10-10,0
Brazil,2024-10-11,0
Brazil,2024-10-12,0
Brazil,2024-10-13,0
Brazil,2024-10-14,0
Brazil,2024-10-15,0
Brazil,2024-10-16,0
Brazil,2024-10-17,0
Brazil,2024-10-18,0
Brazil,2024-10-19,0
Brazil,2024-10-20,0
Brazil,2024-10-21,0
Brazil,2024-10-22,0
Brazil,2024-10-23,0
Brazil,2024-10-24,0
Brazil,2024-10-25,0
Brazil,2024-10-26,0
Brazil,2024-10-27,0
Brazil,2024-10-28,0
Brazil,2024-10-29,0
Brazil,2024-10-30,0
Brazil,2024-10-31,0
Brazil,2024-11-01,0
Brazil,2024-11-02,0
Brazil,2024-11-03,0
Brazil,2024-11-04,0
Brazil,2024-11-05,0
Brazil,2024-11-06,0
Brazil,2024-11-07,0
Brazil,2024-11-08,0
Brazil,2024-11-09,0
Brazil,2024-11-10,0
Brazil,2024-11-11,0
Brazil,2024-11-12,0
Brazil,2024-11-13,0
Brazil,2024-11-14,0
Brazil,2024-11-15,0
Brazil,2024-11-16,0
Brazil,2024-11-17,0
Brazil,2024-11-18,0
Brazil,2024-11-19,0
Brazil,2024-11-20,0
Brazil,2024-11-21,0
Brazil,2024-11-22,0
Brazil,2024-11-23,0
Brazil,2024-11-24,0
Brazil,2024-11-25,0
Brazil,2024-11-26,0
Brazil,2024-11-27,0
Brazil,2024-11-28,0
Brazil,2024-11-29,0
Brazil,2024-11-30,0
Brazil,2024-12-01,0
Brazil,2024-12-02,0
Brazil,2024-12-03,0
Brazil,2024-12-04,0
Brazil,2024-12-05,0
Brazil,2024-12-06,0
Brazil,2024-12-07,0
Brazil,2024-12-08,0
Brazil,2024-12-09,0
Brazil,2024-12-10,0
Brazil,2024-12-11,0
Brazil,2024-12-12,0
Brazil,2024-12-13,0
Brazil,2024-12-14,0
Brazil,2024-12-15,0
Brazil,2024-12-16,0
Brazil,2024-12-17,0
Brazil,2024-12-18,0
Brazil,2024-12-19,0
Brazil,2024-12-20,0
Brazil,2024-12-21,0
Brazil,2024-12-22,0
Brazil,2024-12-23,0
Brazil,2024-12-24,0
Brazil,2024-12-25,0
Brazil,2024-12-26,0
Brazil,2024-12-27,0
Brazil,2024-12-28,0
Brazil,2024-12-29,0
Brazil,2024-12-30,0
Brazil,2024-12-31,75
Brazil,2025-01-01,75
Brazil,2025-01-02,75
Brazil,2025-01-03,75
Brazil,2025-01-04,75
Brazil,2025-01-05,75
Brazil,2025-01-06,75
Brazil,2025-01-07,88
Brazil,2025-01-08,88
Brazil,2025-01-09,88
Brazil,2025-01-10,88
Brazil,2025-01-11,88
Brazil,2025-01-12,88
Brazil,2025-01-13,88
Brazil,2025-01-14,69
Brazil,2025-01-15,69
Brazil,2025-01-16,69
Brazil,2025-01-17,69
Brazil,2025-01-18,69
Brazil,2025-01-19,69
Brazil,2025-01-20,69
Brazil,2025-01-21,64
Brazil,2025-01-22,64
Brazil,2025-01-23,64
Brazil,2025-01-24,64
Brazil,2025-01-25,64
Brazil,2025-01-26,64
Brazil,2025-01-27,64
Brazil,2025-01-28,45
Brazil,2025-01-29,45
Brazil,2025-01-30,45
Brazil,2025-01-31,45
Brazil,2025-02-01,45
Brazil,2025-02-02,45
Brazil,2025-02-03,45
Brazil,2025-02-04,51
Brazil,2025-02-05,51
Brazil,2025-02-06,51
Brazil,2025-02-07,51
Brazil,2025-02-08,51
Brazil,2025-02-09,51
Brazil,2025-02-10,51
Brazil,2025-02-11,47
Brazil,2025-02-12,47
Brazil,2025-02-13,47
Brazil,2025-02-14,47
Brazil,2025-02-15,47
Brazil,2025-02-16,47
Brazil,2025-02-17,47
Brazil,2025-02-18,50
Brazil,2025-02-19,50
Brazil,2025-02-20,50
Brazil,2025-02-21,50
Brazil,2025-02-22,50
Brazil,2025-02-23,50
Brazil,2025-02-24,50
Brazil,2025-02-25,44
Brazil,2025-02-26,44
Brazil,2025-02-27,44
Brazil,2025-02-28,44
Brazil,2025-03-01,44
Brazil,2025-03-02,44
Brazil,2025-03-03,44
Brazil,2025-03-04,41
Brazil,2025-03-05,41
Brazil,2025-03-06,41
Brazil,2025-03-07,41
Brazil,2025-03-08,41
Brazil,2025-03-09,41
Brazil,2025-03-10,41
Brazil,2025-03-11,16
Brazil,2025-03-12,16
Brazil,2025-03-13,16
Brazil,2025-03-14,16
Brazil,2025-03-15,16
Brazil,2025-03-16,16
Brazil,2025-03-17,16
Brazil,2025-03-18,16
Brazil,2025-03-19,16
Brazil,2025-03-20,16
Brazil,2025-03-21,16
Brazil,2025-03-22,16
Brazil,2025-03-23,16
Brazil,2025-03-24,16
Brazil,2025-03-25,9
Brazil,2025-03-26,9
Brazil,2025-03-27,9
Brazil,2025-03-28,9
Brazil,2025-03-29,9
Brazil,2025-03-30,9
Brazil,2025-03-31,9
Brazil,2025-04-01,12
Brazil,2025-04-02,12
Brazil,2025-04-03,12
Brazil,2025-04-04,12
Brazil,2025-04-05,12
Brazil,2025-04-06,12
Brazil,2025-04-07,12
Brazil,2025-04-08,4
Brazil,2025-04-09,4
Brazil,2025-04-10,4
Brazil,2025-04-11,4
Brazil,2025-04-12,4
Brazil,2025-04-13,4
Canada,2020-01-09,0
Canada,2020-01-10,0
Canada,2020-01-11,0
Canada,2020-01-12,0
Canada,2020-01-13,0
Canada,2020-01-14,0
Canada,2020-01-15,0
Canada,2020-01-16,0
Canada,2020-01-17,0
Canada,2020-01-18,0
Canada,2020-01-19,0
Canada,2020-01-20,0
Canada,2020-01-21,0
Canada,2020-01-22,0
Canada,2020-01-23,0
Canada,2020-01-24,0
Canada,2020-01-25,0
Canada,2020-01-26,0
Canada,2020-01-27,0
Canada,2020-01-28,0
Canada,2020-01-29,0
